"plant_name","plant_name_full","Level.2","Level.1","Introduced","phyto.record","key.phyto.record","phyto.record.UK","key.phyto.record.UK","phyto.record.Scotland","key.phyto.record.Scotland","plant.in.GB"
"Ricinus communis","Ricinus communis","Central America","Southern America","Yes","","","","","","",""
"Ricinus communis","Ricinus communis","Caribbean","Southern America","Yes","Yes","","","","","",""
"Ricinus communis","Ricinus communis","Western South America","Southern America","Yes","","","","","","",""
"Ricinus communis","Ricinus communis","Indian Subcontinent","Asia-Tropical","Yes","Yes","","","","","",""
"Ricinus communis","Ricinus communis","Southern South America","Southern America","Yes","Yes","","","","","",""
"Ricinus communis","Ricinus communis","South Tropical Africa","Africa","Yes","Yes","","","","","",""
"Ricinus communis","Ricinus communis","West-Central Tropical Africa","Africa","Yes","","","","","","",""
"Ricinus communis","Ricinus communis","Northern Africa","Africa","Yes","Yes","","","","","",""
"Ricinus communis","Ricinus communis","Southern Africa","Africa","Yes","","","","","","",""
"Ricinus communis","Ricinus communis","West Tropical Africa","Africa","Yes","","","","","","",""
"Ricinus communis","Ricinus communis","South-Central Pacific","Pacific","Yes","","","","","","",""
"Ricinus communis","Ricinus communis","Malesia","Asia-Tropical","Yes","Yes","","","","","",""
"Ricinus communis","Ricinus communis","Papuasia","Asia-Tropical","Yes","","","","","","",""
"Ricinus communis","Ricinus communis","Mexico","Northern America","Yes","","","","","","",""
"Ricinus communis","Ricinus communis","Middle Atlantic Ocean","Africa","Yes","","","","","","",""
"Ricinus communis","Ricinus communis","Southeastern Europe","Europe","Yes","","","","","","",""
"Ricinus communis","Ricinus communis","China","Asia-Temperate","Yes","Yes","","","","","",""
"Ricinus communis","Ricinus communis","Macaronesia","Africa","Yes","","","","","","",""
"Ricinus communis","Ricinus communis","Southeastern U.S.A.","Northern America","Yes","Yes","","","","","",""
"Ricinus communis","Ricinus communis","Southwestern Europe","Europe","Yes","","","","","","",""
"Ricinus communis","Ricinus communis","Northern South America","Southern America","Yes","","","","","","",""
"Ricinus communis","Ricinus communis","Western Asia","Asia-Temperate","Yes","","","","","","",""
"Ricinus communis","Ricinus communis","South-Central U.S.A.","Northern America","Yes","","","","","","",""
"Ricinus communis","Ricinus communis","Eastern Europe","Europe","Yes","","","","","","",""
"Ricinus communis","Ricinus communis","Southwestern Pacific","Pacific","Yes","","","","","","",""
"Ricinus communis","Ricinus communis","New Zealand","Australasia","Yes","","","","","","",""
"Ricinus communis","Ricinus communis","Northwestern Pacific","Pacific","Yes","","","","","","",""
"Ricinus communis","Ricinus communis","Western Indian Ocean","Africa","Yes","","","","","","",""
"Ricinus communis","Ricinus communis","Northeastern U.S.A.","Northern America","Yes","","","","","","",""
"Ricinus communis","Ricinus communis","Australia","Australasia","Yes","Yes","","","","","",""
"Ricinus communis","Ricinus communis","East Tropical Africa","Africa","No","Yes","","","","","",""
"Ricinus communis","Ricinus communis","Southwestern U.S.A.","Northern America","Yes","","","","","","",""
"Ricinus communis","Ricinus communis","Middle Asia","Asia-Temperate","Yes","","","","","","",""
"Ricinus communis","Ricinus communis","Arabian Peninsula","Asia-Temperate","Yes","","","","","","",""
"Ricinus communis","Ricinus communis","Eastern Asia","Asia-Temperate","Yes","Yes","","","","","",""
"Ricinus communis","Ricinus communis","North-Central Pacific","Pacific","Yes","Yes","Yes","","","","",""
"Ricinus communis","Ricinus communis","Brazil","Southern America","Yes","","","","","","",""
"Ricinus communis","Ricinus communis","North-Central U.S.A.","Northern America","Yes","","","","","","",""
"Salvia officinalis","Salvia officinalis","Middle Europe","Europe","Both","Yes","","Yes","","","",""
"Salvia officinalis","Salvia officinalis","Northeastern U.S.A.","Northern America","Yes","","","Yes","","","",""
"Salvia officinalis","Salvia officinalis","Southern South America","Southern America","Yes","","","Yes","","","",""
"Salvia officinalis","Salvia officinalis","Southeastern Europe","Europe","Both","Yes","","Yes","","","",""
"Salvia officinalis","Salvia officinalis","Southwestern Europe","Europe","Both","Yes","","Yes","","","",""
"Salvia officinalis","Salvia officinalis","Eastern Canada","Northern America","Yes","","","Yes","","","",""
"Salvia officinalis","Salvia officinalis","Macaronesia","Africa","Yes","","","Yes","","","",""
"Salvia officinalis","Salvia officinalis","Northern Africa","Africa","Yes","","","Yes","","","",""
"Salvia officinalis","Salvia officinalis","Eastern Europe","Europe","Yes","","","Yes","","","",""
"Salvia officinalis","Salvia officinalis","Northwestern U.S.A.","Northern America","Yes","","","Yes","","","",""
"Salvia officinalis","Salvia officinalis","Southeastern U.S.A.","Northern America","Yes","","","Yes","","","",""
"Salvia officinalis","Salvia officinalis","Southwestern U.S.A.","Northern America","Yes","Yes","","Yes","","","",""
"Salvia officinalis","Salvia officinalis","Eastern Asia","Asia-Temperate","Yes","Yes","","Yes","","","",""
"Salvia officinalis","Salvia officinalis","Caucasus","Asia-Temperate","Yes","","","Yes","","","",""
"Salvia rosmarinus","Salvia rosmarinus","Southeastern Europe","Europe","Both","Yes","","Yes","","Yes","","Yes"
"Salvia rosmarinus","Salvia rosmarinus","Northern Africa","Africa","No","","","Yes","","Yes","","Yes"
"Salvia rosmarinus","Salvia rosmarinus","Western Asia","Asia-Temperate","No","Yes","","Yes","","Yes","","Yes"
"Salvia rosmarinus","Salvia rosmarinus","Southwestern Europe","Europe","No","Yes","","Yes","","Yes","","Yes"
"Salvia rosmarinus","Salvia rosmarinus","Caribbean","Southern America","Yes","","","Yes","","Yes","","Yes"
"Salvia rosmarinus","Salvia rosmarinus","South-Central U.S.A.","Northern America","Yes","","","Yes","","Yes","","Yes"
"Salvia rosmarinus","Salvia rosmarinus","Mexico","Northern America","Yes","","","Yes","","Yes","","Yes"
"Salvia rosmarinus","Salvia rosmarinus","Middle Europe","Europe","Yes","Yes","","Yes","","Yes","","Yes"
"Salvia rosmarinus","Salvia rosmarinus","Macaronesia","Africa","Yes","","","Yes","","Yes","","Yes"
"Salvia rosmarinus","Salvia rosmarinus","Eastern Europe","Europe","Yes","","","Yes","","Yes","","Yes"
"Salvia rosmarinus","Salvia rosmarinus","Northern Europe","Europe","Yes","Yes","","Yes","","Yes","","Yes"
"Syncarpia glomulifera","Syncarpia glomulifera","North-Central Pacific","Pacific","Yes","","","","","","",""
"Syncarpia glomulifera","Syncarpia glomulifera","Southern Africa","Africa","Yes","","","","","","",""
"Syncarpia glomulifera","Syncarpia glomulifera","Australia","Australasia","No","Yes","Yes","","","","",""
"Syncarpia glomulifera","Syncarpia glomulifera","East Tropical Africa","Africa","Yes","","","","","","",""
"Syncarpia glomulifera","Syncarpia glomulifera","Indian Subcontinent","Asia-Tropical","Yes","","","","","","",""
"Syzygium aromaticum","Syzygium aromaticum","Indian Subcontinent","Asia-Tropical","Yes","","","","","","",""
"Syzygium aromaticum","Syzygium aromaticum","West-Central Tropical Africa","Africa","Yes","","","","","","",""
"Syzygium aromaticum","Syzygium aromaticum","Western Indian Ocean","Africa","Yes","","","","","","",""
"Syzygium aromaticum","Syzygium aromaticum","Northwestern Pacific","Pacific","Yes","","","","","","",""
"Syzygium aromaticum","Syzygium aromaticum","Caribbean","Southern America","Yes","","","","","","",""
"Syzygium aromaticum","Syzygium aromaticum","Indo-China","Asia-Tropical","Yes","","","","","","",""
"Syzygium aromaticum","Syzygium aromaticum","East Tropical Africa","Africa","Yes","","","","","","",""
"Syzygium aromaticum","Syzygium aromaticum","Malesia","Asia-Tropical","Both","Yes","Yes","","","","",""
"Syzygium bamagense","Syzygium bamagense","Australia","Australasia","No","Yes","Yes","","","","",""
"Syzygium smithii","Syzygium smithii","Australia","Australasia","Both","","","","","","",""
"Syzygium smithii","Syzygium smithii","New Zealand","Australasia","Yes","Yes","Yes","","","","",""
"Syzygium smithii","Syzygium smithii","Southwestern Pacific","Pacific","Yes","","","","","","",""
"Thryptomene baeckeacea","Thryptomene baeckeacea","Australia","Australasia","No","Yes","Yes","","","","",""
"Thryptomene calycina","Thryptomene calycina","Australia","Australasia","No","Yes","Yes","","","","",""
"Thryptomene micrantha","Thryptomene micrantha","Australia","Australasia","No","Yes","Yes","","","","",""
"Ugni myricoides","Ugni myricoides","Mexico","Northern America","No","","","","","","",""
"Ugni myricoides","Ugni myricoides","Northern South America","Southern America","No","","","","","","",""
"Ugni myricoides","Ugni myricoides","Central America","Southern America","No","","","","","","",""
"Ugni myricoides","Ugni myricoides","Western South America","Southern America","No","","","","","","",""
"Vernicia fordii","Vernicia fordii","Southeastern U.S.A.","Northern America","Yes","Yes","Yes","","","","",""
"Vernicia fordii","Vernicia fordii","China","Asia-Temperate","No","","","","","","",""
"Vernicia fordii","Vernicia fordii","Australia","Australasia","Yes","","","","","","",""
"Vernicia fordii","Vernicia fordii","Caribbean","Southern America","Yes","","","","","","",""
"Vernicia fordii","Vernicia fordii","South Tropical Africa","Africa","Yes","","","","","","",""
"Vernicia fordii","Vernicia fordii","Indo-China","Asia-Tropical","Both","","","","","","",""
"Vernicia fordii","Vernicia fordii","Indian Subcontinent","Asia-Tropical","Yes","Yes","","","","","",""
"Vernicia fordii","Vernicia fordii","Eastern Asia","Asia-Temperate","Yes","","","","","","",""
"Vernicia fordii","Vernicia fordii","South-Central U.S.A.","Northern America","Yes","","","","","","",""
"Vernicia fordii","Vernicia fordii","Southern South America","Southern America","Yes","","","","","","",""
"Vernicia fordii","Vernicia fordii","Southwestern U.S.A.","Northern America","Yes","","","","","","",""
"Verticordia densiflora","Verticordia densiflora","Australia","Australasia","No","Yes","Yes","","","","",""
"Verticordia drummondii","Verticordia drummondii","Australia","Australasia","No","Yes","Yes","","","","",""
"Verticordia huegelii","Verticordia huegelii","Australia","Australasia","No","Yes","Yes","","","","",""
"Verticordia nitens","Verticordia nitens","Australia","Australasia","No","Yes","Yes","","","","",""
"Verticordia plumosa","Verticordia plumosa","Australia","Australasia","No","Yes","Yes","","","","",""
"Vinca minor","Vinca minor","Northern Africa","Africa","Yes","","","","","","","Yes"
"Vinca minor","Vinca minor","Southwestern Europe","Europe","Both","","","","","","","Yes"
"Vinca minor","Vinca minor","Southeastern U.S.A.","Northern America","Yes","Yes","","","","","","Yes"
"Vinca minor","Vinca minor","Eastern Europe","Europe","Both","","","","","","","Yes"
"Vinca minor","Vinca minor","Southeastern Europe","Europe","Both","","","","","","","Yes"
"Vinca minor","Vinca minor","Middle Europe","Europe","No","","","","","","","Yes"
"Vinca minor","Vinca minor","Middle Atlantic Ocean","Africa","Yes","","","","","","","Yes"
"Vinca minor","Vinca minor","Northeastern U.S.A.","Northern America","Yes","","","","","","","Yes"
"Vinca minor","Vinca minor","Northern Europe","Europe","Yes","","","","","","","Yes"
"Vinca minor","Vinca minor","China","Asia-Temperate","Yes","","","","","","","Yes"
"Vinca minor","Vinca minor","North-Central U.S.A.","Northern America","Yes","","","","","","","Yes"
"Vinca minor","Vinca minor","Caucasus","Asia-Temperate","No","","","","","","","Yes"
"Vinca minor","Vinca minor","Western Asia","Asia-Temperate","Yes","","","","","","","Yes"
"Vinca minor","Vinca minor","New Zealand","Australasia","Yes","","","","","","","Yes"
"Vinca minor","Vinca minor","Northwestern U.S.A.","Northern America","Yes","Yes","Yes","","","","","Yes"
"Vitex lucens","Vitex lucens","New Zealand","Australasia","No","Yes","Yes","","","","",""
"Washingtonia filifera","Washingtonia filifera","New Zealand","Australasia","Yes","","","","","","",""
"Washingtonia filifera","Washingtonia filifera","Western Asia","Asia-Temperate","Yes","Yes","","","","","",""
"Washingtonia filifera","Washingtonia filifera","Southeastern Europe","Europe","Yes","","","","","","",""
"Washingtonia filifera","Washingtonia filifera","Southwestern U.S.A.","Northern America","Both","Yes","","","","","",""
"Washingtonia filifera","Washingtonia filifera","Western Indian Ocean","Africa","Yes","","","","","","",""
"Washingtonia filifera","Washingtonia filifera","Australia","Australasia","Yes","Yes","Yes","","","","",""
"Washingtonia filifera","Washingtonia filifera","Southwestern Europe","Europe","Yes","","","","","","",""
"Washingtonia filifera","Washingtonia filifera","Northern Africa","Africa","Yes","","","","","","",""
"Washingtonia filifera","Washingtonia filifera","Mexico","Northern America","Both","","","","","","",""
"Washingtonia filifera","Washingtonia filifera","Macaronesia","Africa","Yes","","","","","","",""
"Washingtonia filifera","Washingtonia filifera","Western South America","Southern America","Yes","","","","","","",""
"Washingtonia filifera","Washingtonia filifera","Southeastern U.S.A.","Northern America","Yes","Yes","","","","","",""
"Washingtonia filifera","Washingtonia filifera","North-Central Pacific","Pacific","Yes","","","","","","",""
"Wodyetia bifurcata","Wodyetia bifurcata","Australia","Australasia","No","Yes","Yes","","","","",""
"Wollemia nobilis","Wollemia nobilis","Australia","Australasia","No","Yes","Yes","","","","",""
"Xanthomyrtus compacta","Xanthomyrtus compacta","Papuasia","Asia-Tropical","No","","","","","","",""
"Xanthomyrtus compacta","Xanthomyrtus compacta","Malesia","Asia-Tropical","No","","","","","","",""
"Ananas comosus","Ananas comosus","West-Central Tropical Africa","Africa","Yes","","","","","","",""
"Ananas comosus","Ananas comosus","West Tropical Africa","Africa","Yes","Yes","","","","","",""
"Ananas comosus","Ananas comosus","Central America","Southern America","Both","Yes","","","","","",""
"Ananas comosus","Ananas comosus","Indo-China","Asia-Tropical","Yes","Yes","Yes","","","","",""
"Ananas comosus","Ananas comosus","Caribbean","Southern America","Yes","Yes","","","","","",""
"Ananas comosus","Ananas comosus","Papuasia","Asia-Tropical","Yes","","","","","","",""
"Ananas comosus","Ananas comosus","South-Central Pacific","Pacific","Yes","Yes","Yes","","","","",""
"Ananas comosus","Ananas comosus","Northern South America","Southern America","No","Yes","","","","","",""
"Ananas comosus","Ananas comosus","Malesia","Asia-Tropical","Yes","Yes","","","","","",""
"Ananas comosus","Ananas comosus","Southern South America","Southern America","No","Yes","","","","","",""
"Ananas comosus","Ananas comosus","Southwestern Pacific","Pacific","Yes","Yes","Yes","","","","",""
"Ananas comosus","Ananas comosus","Australia","Australasia","Yes","Yes","Yes","","","","",""
"Ananas comosus","Ananas comosus","Indian Subcontinent","Asia-Tropical","Yes","Yes","","","","","",""
"Ananas comosus","Ananas comosus","Mexico","Northern America","Yes","Yes","","","","","",""
"Ananas comosus","Ananas comosus","Western South America","Southern America","Both","Yes","","","","","",""
"Ananas comosus","Ananas comosus","Brazil","Southern America","No","Yes","Yes","","","","",""
