"plant_genus","Level.2","Level.1","Introduced","phyto.record","key.phyto.record","phyto.record.UK","key.phyto.record.UK","phyto.record.Scotland","key.phyto.record.Scotland","In.GB"
"Corymbia","Northwestern Pacific","Pacific","Yes","","","","","","",""
"Curtisia","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Curtisia","Middle Atlantic Ocean","Africa","Yes","","","","","","",""
"Curtisia","South Tropical Africa","Africa","No","","","","","","",""
"Darwinia","Australia","Australasia","No","Yes","Yes","","","","",""
"Dionaea","Northeastern U.S.A.","Northern America","Yes","","","","","","",""
"Dionaea","Southeastern U.S.A.","Northern America","Both","Yes","Yes","","","","",""
"Dionaea","Southwestern U.S.A.","Northern America","Yes","","","","","","",""
"Dionaea","Northwestern U.S.A.","Northern America","Yes","","","","","","",""
"Dionaea","Caribbean","Southern America","Yes","","","","","","",""
"Disa","South Tropical Africa","Africa","No","","","","","","",""
"Disa","West Tropical Africa","Africa","No","","","","","","",""
"Disa","West-Central Tropical Africa","Africa","No","","","","","","",""
"Disa","Western Indian Ocean","Africa","No","","","","","","",""
"Disa","Northeast Tropical Africa","Africa","No","","","","","","",""
"Disa","Southern Africa","Africa","No","","","","","","",""
"Disa","East Tropical Africa","Africa","No","","","","","","",""
"Disa","Australia","Australasia","Yes","Yes","Yes","","","","",""
"Disa","Arabian Peninsula","Asia-Temperate","No","","","","","","",""
"Drosera","Southeastern U.S.A.","Northern America","No","","","","","","","Yes"
"Drosera","Caribbean","Southern America","No","","","","","","","Yes"
"Drosera","Papuasia","Asia-Tropical","No","","","","","","","Yes"
"Drosera","Northeastern U.S.A.","Northern America","No","","","","","","","Yes"
"Drosera","Malesia","Asia-Tropical","No","","","","","","","Yes"
"Drosera","Southeastern Europe","Europe","No","","","","","","","Yes"
"Drosera","Caucasus","Asia-Temperate","No","","","","","","","Yes"
"Drosera","Australia","Australasia","No","Yes","Yes","","","","","Yes"
"Drosera","Eastern Europe","Europe","No","","","","","","","Yes"
"Drosera","West-Central Tropical Africa","Africa","No","","","","","","","Yes"
"Drosera","West Tropical Africa","Africa","No","","","","","","","Yes"
"Drosera","Mexico","Northern America","No","","","","","","","Yes"
"Drosera","North-Central Pacific","Pacific","No","","","","","","","Yes"
"Drosera","Subarctic America","Northern America","No","","","","","","","Yes"
"Drosera","Eastern Asia","Asia-Temperate","No","","","","","","","Yes"
"Drosera","Northern Europe","Europe","No","","","","","","","Yes"
"Drosera","Indian Subcontinent","Asia-Tropical","No","","","","","","","Yes"
"Drosera","Central America","Southern America","No","","","","","","","Yes"
"Drosera","Western Canada","Northern America","No","","","","","","","Yes"
"Drosera","Northwestern Pacific","Pacific","No","","","","","","","Yes"
"Drosera","Western Asia","Asia-Temperate","No","","","","","","","Yes"
"Drosera","South-Central U.S.A.","Northern America","No","","","","","","","Yes"
"Drosera","Southwestern U.S.A.","Northern America","No","","","","","","","Yes"
"Drosera","North-Central U.S.A.","Northern America","No","","","","","","","Yes"
"Drosera","China","Asia-Temperate","No","","","","","","","Yes"
"Drosera","Russian Far East","Asia-Temperate","No","","","","","","","Yes"
"Drosera","Brazil","Southern America","No","","","","","","","Yes"
"Drosera","Siberia","Asia-Temperate","No","","","","","","","Yes"
"Drosera","Southwestern Pacific","Pacific","No","","","","","","","Yes"
"Drosera","Subantarctic Islands","Antarctica","No","","","","","","","Yes"
"Drosera","Western Indian Ocean","Africa","No","","","","","","","Yes"
"Drosera","Western South America","Southern America","No","","","","","","","Yes"
"Drosera","Southern South America","Southern America","No","","","","","","","Yes"
"Drosera","Southern Africa","Africa","No","","","","","","","Yes"
"Drosera","Northern South America","Southern America","No","","","","","","","Yes"
"Drosera","New Zealand","Australasia","No","","","","","","","Yes"
"Drosera","South Tropical Africa","Africa","No","","","","","","","Yes"
"Drosera","Northwestern U.S.A.","Northern America","No","","","","","","","Yes"
"Drosera","Indo-China","Asia-Tropical","No","","","","","","","Yes"
"Drosera","Mongolia","Asia-Temperate","No","","","","","","","Yes"
"Drosera","Northeast Tropical Africa","Africa","No","","","","","","","Yes"
"Drosera","East Tropical Africa","Africa","No","","","","","","","Yes"
"Drosera","Southwestern Europe","Europe","No","","","","","","","Yes"
"Drosera","Middle Europe","Europe","No","","","","","","","Yes"
"Drosera","Eastern Canada","Northern America","No","","","","","","","Yes"
"Eucalyptus","South Tropical Africa","Africa","Yes","","","Yes","","Yes","","Yes"
"Eucalyptus","East Tropical Africa","Africa","Yes","","","Yes","","Yes","","Yes"
"Eucalyptus","Southwestern Europe","Europe","Yes","Yes","Yes","Yes","","Yes","","Yes"
"Eucalyptus","Arabian Peninsula","Asia-Temperate","Yes","","","Yes","","Yes","","Yes"
"Eucalyptus","China","Asia-Temperate","Yes","","","Yes","","Yes","","Yes"
"Eucalyptus","Indian Subcontinent","Asia-Tropical","Yes","","","Yes","","Yes","","Yes"
"Eucalyptus","Southwestern Pacific","Pacific","Yes","","","Yes","","Yes","","Yes"
"Eucalyptus","Southern Africa","Africa","Yes","Yes","Yes","Yes","","Yes","","Yes"
"Eucalyptus","Northeast Tropical Africa","Africa","Yes","","","Yes","","Yes","","Yes"
"Eucalyptus","Indo-China","Asia-Tropical","Yes","","","Yes","","Yes","","Yes"
"Eucalyptus","Western Asia","Asia-Temperate","Yes","","","Yes","","Yes","","Yes"
"Eucalyptus","Northern Africa","Africa","Yes","","","Yes","","Yes","","Yes"
"Eucalyptus","Northern Europe","Europe","Yes","Yes","","Yes","","Yes","","Yes"
"Eucalyptus","Caribbean","Southern America","Yes","","","Yes","","Yes","","Yes"
"Eucalyptus","Northwestern Pacific","Pacific","Yes","","","Yes","","Yes","","Yes"
"Eucalyptus","Western South America","Southern America","Yes","","","Yes","","Yes","","Yes"
"Eucalyptus","Southeastern Europe","Europe","Yes","Yes","","Yes","","Yes","","Yes"
"Eucalyptus","Malesia","Asia-Tropical","No","","","Yes","","Yes","","Yes"
"Eucalyptus","Central America","Southern America","Yes","","","Yes","","Yes","","Yes"
"Eucalyptus","Middle Atlantic Ocean","Africa","Yes","","","Yes","","Yes","","Yes"
"Eucalyptus","Southern South America","Southern America","Yes","Yes","","Yes","","Yes","","Yes"
"Eucalyptus","Western Indian Ocean","Africa","Yes","","","Yes","","Yes","","Yes"
"Eucalyptus","Macaronesia","Africa","Yes","","","Yes","","Yes","","Yes"
"Eucalyptus","Papuasia","Asia-Tropical","No","Yes","","Yes","","Yes","","Yes"
"Eucalyptus","New Zealand","Australasia","Yes","Yes","Yes","Yes","","Yes","","Yes"
"Eucalyptus","Australia","Australasia","Both","Yes","Yes","Yes","","Yes","","Yes"
"Eucalyptus","Mexico","Northern America","Yes","Yes","","Yes","","Yes","","Yes"
"Eucalyptus","West Tropical Africa","Africa","Yes","","","Yes","","Yes","","Yes"
"Eucalyptus","Caucasus","Asia-Temperate","Yes","","","Yes","","Yes","","Yes"
"Eucalyptus","Eastern Asia","Asia-Temperate","Yes","","","Yes","","Yes","","Yes"
"Eucalyptus","North-Central Pacific","Pacific","Yes","Yes","Yes","Yes","","Yes","","Yes"
"Eucalyptus","South-Central Pacific","Pacific","Yes","","","Yes","","Yes","","Yes"
"Eucalyptus","Southwestern U.S.A.","Northern America","Yes","Yes","Yes","Yes","","Yes","","Yes"
"Eucalyptus","West-Central Tropical Africa","Africa","Yes","","","Yes","","Yes","","Yes"
"Eucalyptus","Southeastern U.S.A.","Northern America","Yes","Yes","","Yes","","Yes","","Yes"
"Euphorbia","North-Central U.S.A.","Northern America","No","Yes","","Yes","Yes","","","Yes"
"Euphorbia","Northern South America","Southern America","No","","","Yes","Yes","","","Yes"
"Euphorbia","Western South America","Southern America","No","","","Yes","Yes","","","Yes"
"Euphorbia","Northwestern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Euphorbia","Brazil","Southern America","No","Yes","","Yes","Yes","","","Yes"
"Euphorbia","Southern South America","Southern America","Both","","","Yes","Yes","","","Yes"
"Euphorbia","Middle Europe","Europe","No","Yes","","Yes","Yes","","","Yes"
"Euphorbia","Northeastern U.S.A.","Northern America","No","Yes","","Yes","Yes","","","Yes"
"Euphorbia","Caribbean","Southern America","No","Yes","","Yes","Yes","","","Yes"
"Euphorbia","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Euphorbia","Northern Europe","Europe","No","Yes","Yes","Yes","Yes","","","Yes"
"Euphorbia","Southwestern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Euphorbia","Macaronesia","Africa","No","","","Yes","Yes","","","Yes"
"Euphorbia","Southwestern Pacific","Pacific","Both","","","Yes","Yes","","","Yes"
"Euphorbia","New Zealand","Australasia","Both","","","Yes","Yes","","","Yes"
"Euphorbia","West Tropical Africa","Africa","No","","","Yes","Yes","","","Yes"
"Euphorbia","Western Indian Ocean","Africa","No","Yes","","Yes","Yes","","","Yes"
"Euphorbia","China","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Euphorbia","Eastern Asia","Asia-Temperate","Both","Yes","","Yes","Yes","","","Yes"
"Euphorbia","Subantarctic Islands","Antarctica","Yes","","","Yes","Yes","","","Yes"
"Euphorbia","Indian Subcontinent","Asia-Tropical","No","Yes","","Yes","Yes","","","Yes"
"Euphorbia","Southeastern U.S.A.","Northern America","No","Yes","","Yes","Yes","","","Yes"
"Euphorbia","Siberia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Euphorbia","West-Central Tropical Africa","Africa","No","","","Yes","Yes","","","Yes"
"Euphorbia","Russian Far East","Asia-Temperate","Both","","","Yes","Yes","","","Yes"
"Euphorbia","Northern Africa","Africa","No","","","Yes","Yes","","","Yes"
"Euphorbia","Middle Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Euphorbia","Southern Africa","Africa","No","","","Yes","Yes","","","Yes"
"Euphorbia","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Euphorbia","Western Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Euphorbia","Middle Atlantic Ocean","Africa","No","","","Yes","Yes","","","Yes"
"Euphorbia","Northeast Tropical Africa","Africa","No","","","Yes","Yes","","","Yes"
"Euphorbia","South Tropical Africa","Africa","No","","","Yes","Yes","","","Yes"
"Euphorbia","East Tropical Africa","Africa","No","","","Yes","Yes","","","Yes"
"Euphorbia","Southwestern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Euphorbia","South-Central U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Euphorbia","Papuasia","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Euphorbia","North-Central Pacific","Pacific","No","Yes","","Yes","Yes","","","Yes"
"Euphorbia","Australia","Australasia","Both","Yes","","Yes","Yes","","","Yes"
"Euphorbia","Mongolia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Euphorbia","Northwestern Pacific","Pacific","Both","","","Yes","Yes","","","Yes"
"Euphorbia","Western Canada","Northern America","No","","","Yes","Yes","","","Yes"
"Euphorbia","Central America","Southern America","No","","","Yes","Yes","","","Yes"
"Euphorbia","Malesia","Asia-Tropical","Both","","","Yes","Yes","","","Yes"
"Euphorbia","Caucasus","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Euphorbia","Eastern Canada","Northern America","Both","Yes","","Yes","Yes","","","Yes"
"Euphorbia","Indo-China","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Euphorbia","South-Central Pacific","Pacific","Both","","","Yes","Yes","","","Yes"
"Euphorbia","Arabian Peninsula","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Euphorbia","Mexico","Northern America","No","Yes","","Yes","Yes","","","Yes"
"Euphorbia","Subarctic America","Northern America","Yes","","","Yes","Yes","","","Yes"
"Fagus","China","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Fagus","Northeastern U.S.A.","Northern America","No","Yes","","Yes","Yes","Yes","Yes","Yes"
"Fagus","Southeastern Europe","Europe","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Fagus","Southeastern U.S.A.","Northern America","No","Yes","","Yes","Yes","Yes","Yes","Yes"
"Fagus","Caucasus","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Fagus","Mexico","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Fagus","Eastern Asia","Asia-Temperate","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Fagus","Middle Europe","Europe","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Fagus","Northern Europe","Europe","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Fagus","Western Asia","Asia-Temperate","No","Yes","","Yes","Yes","Yes","Yes","Yes"
"Fagus","North-Central U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Fagus","Indo-China","Asia-Tropical","No","","","Yes","Yes","Yes","Yes","Yes"
"Fagus","Eastern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Fagus","South-Central U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Fagus","Southwestern Europe","Europe","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Fagus","Eastern Canada","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Fatsia","Eastern Asia","Asia-Temperate","No","","","Yes","","","","Yes"
"Fatsia","Southern South America","Southern America","Yes","Yes","","Yes","","","","Yes"
"Fatsia","New Zealand","Australasia","Yes","Yes","Yes","Yes","","","","Yes"
"Fatsia","Northern Europe","Europe","Yes","Yes","","Yes","","","","Yes"
"Fatsia","China","Asia-Temperate","Yes","","","Yes","","","","Yes"
"Feijoa","East Tropical Africa","Africa","Yes","","","","","","",""
"Feijoa","Western South America","Southern America","Yes","","","","","","",""
"Feijoa","Brazil","Southern America","No","","","","","","",""
"Feijoa","Southern South America","Southern America","Both","","","","","","",""
"Feijoa","New Zealand","Australasia","Yes","Yes","","","","","",""
"Feijoa","Central America","Southern America","Yes","","","","","","",""
"Glochidion","Malesia","Asia-Tropical","No","","","","","","",""
"Glochidion","Indo-China","Asia-Tropical","No","","","","","","",""
"Glochidion","Eastern Asia","Asia-Temperate","No","Yes","Yes","","","","",""
"Glochidion","Southwestern Pacific","Pacific","No","","","","","","",""
"Glochidion","Australia","Australasia","No","","","","","","",""
"Glochidion","Indian Subcontinent","Asia-Tropical","No","","","","","","",""
"Glochidion","China","Asia-Temperate","No","","","","","","",""
"Glochidion","South-Central Pacific","Pacific","No","","","","","","",""
"Glochidion","Southeastern U.S.A.","Northern America","Yes","","","","","","",""
"Glochidion","Northwestern Pacific","Pacific","No","","","","","","",""
"Glochidion","Papuasia","Asia-Tropical","No","","","","","","",""
"Griselinia","Brazil","Southern America","No","","","Yes","Yes","","","Yes"
"Griselinia","Australia","Australasia","Yes","","","Yes","Yes","","","Yes"
"Griselinia","Southern South America","Southern America","No","","","Yes","Yes","","","Yes"
"Griselinia","New Zealand","Australasia","No","Yes","Yes","Yes","Yes","","","Yes"
"Griselinia","Northern Europe","Europe","Yes","Yes","Yes","Yes","Yes","","","Yes"
"Hedera","Australia","Australasia","Yes","Yes","","Yes","","Yes","","Yes"
"Hedera","Indo-China","Asia-Tropical","No","","","Yes","","Yes","","Yes"
"Hedera","Northern Europe","Europe","No","Yes","Yes","Yes","","Yes","","Yes"
"Hedera","Macaronesia","Africa","No","","","Yes","","Yes","","Yes"
"Hedera","Southeastern Europe","Europe","No","Yes","Yes","Yes","","Yes","","Yes"
"Hedera","Indian Subcontinent","Asia-Tropical","No","","","Yes","","Yes","","Yes"
"Hedera","Southern South America","Southern America","Yes","Yes","","Yes","","Yes","","Yes"
"Hedera","Mexico","Northern America","Yes","","","Yes","","Yes","","Yes"
"Hedera","Northern Africa","Africa","No","","","Yes","","Yes","","Yes"
"Hedera","Eastern Europe","Europe","No","","","Yes","","Yes","","Yes"
"Hedera","Southwestern Europe","Europe","No","Yes","","Yes","","Yes","","Yes"
"Hedera","Eastern Asia","Asia-Temperate","No","Yes","","Yes","","Yes","","Yes"
"Hedera","Middle Europe","Europe","No","Yes","","Yes","","Yes","","Yes"
"Hedera","North-Central Pacific","Pacific","Yes","Yes","","Yes","","Yes","","Yes"
"Hedera","China","Asia-Temperate","No","","","Yes","","Yes","","Yes"
"Hedera","Southeastern U.S.A.","Northern America","Yes","Yes","","Yes","","Yes","","Yes"
"Hedera","Northwestern U.S.A.","Northern America","Yes","","","Yes","","Yes","","Yes"
"Hedera","Western Asia","Asia-Temperate","No","","","Yes","","Yes","","Yes"
"Hedera","New Zealand","Australasia","Yes","","","Yes","","Yes","","Yes"
"Hedera","Caucasus","Asia-Temperate","No","","","Yes","","Yes","","Yes"
"Hedera","North-Central U.S.A.","Northern America","Yes","","","Yes","","Yes","","Yes"
"Hedera","South-Central U.S.A.","Northern America","Yes","","","Yes","","Yes","","Yes"
"Hedera","Northeastern U.S.A.","Northern America","Yes","","","Yes","","Yes","","Yes"
"Hypocalymma","Australia","Australasia","No","Yes","Yes","","","","",""
"Kadua","Southwestern Pacific","Pacific","No","","","","","","",""
"Kadua","South-Central Pacific","Pacific","No","","","","","","",""
"Kadua","North-Central Pacific","Pacific","No","Yes","Yes","","","","",""
"Kunzea","New Zealand","Australasia","No","","","","","","",""
"Kunzea","Australia","Australasia","No","Yes","Yes","","","","",""
"Lavandula","Southeastern Europe","Europe","Both","Yes","","Yes","Yes","Yes","",""
"Lavandula","Northern Africa","Africa","No","","","Yes","Yes","Yes","",""
"Lavandula","Northeast Tropical Africa","Africa","No","","","Yes","Yes","Yes","",""
"Lavandula","Australia","Australasia","Yes","Yes","","Yes","Yes","Yes","",""
