"plant_genus","Level.3","Level.2","Level.1","Introduced","phyto.record","key.phyto.record","phyto.record.UK","key.phyto.record.UK","phyto.record.Scotland","key.phyto.record.Scotland","In.GB"
"Buxus","China Southeast","China","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Zaïre","West-Central Tropical Africa","Africa","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Thailand","Indo-China","Asia-Tropical","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Madeira","Macaronesia","Africa","Yes","","","Yes","Yes","Yes","","Yes"
"Buxus","Philippines","Malesia","Asia-Tropical","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Madagascar","Western Indian Ocean","Africa","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Germany","Middle Europe","Europe","No","Yes","","Yes","Yes","Yes","","Yes"
"Buxus","Belize","Central America","Southern America","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Tanzania","East Tropical Africa","Africa","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Cape Provinces","Southern Africa","Africa","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Socotra","Northeast Tropical Africa","Africa","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Ghana","West Tropical Africa","Africa","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Tennessee","Southeastern U.S.A.","Northern America","Yes","","","Yes","Yes","Yes","","Yes"
"Buxus","Spain","Southwestern Europe","Europe","No","Yes","","Yes","Yes","Yes","","Yes"
"Buxus","Belgium","Middle Europe","Europe","No","Yes","","Yes","Yes","Yes","","Yes"
"Buxus","Mexico Northeast","Mexico","Northern America","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Kenya","East Tropical Africa","Africa","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Comoros","Western Indian Ocean","Africa","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Kwazulu-Natal","Southern Africa","Africa","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Switzerland","Middle Europe","Europe","No","Yes","","Yes","Yes","Yes","","Yes"
"Buxus","Yugoslavia","Southeastern Europe","Europe","No","Yes","","Yes","Yes","Yes","","Yes"
"Buxus","Austria","Middle Europe","Europe","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Angola","South Tropical Africa","Africa","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Great Britain","Northern Europe","Europe","No","Yes","Yes","Yes","Yes","Yes","","Yes"
"Buxus","Jamaica","Caribbean","Southern America","No","","","Yes","Yes","Yes","","Yes"
"Buxus","North Carolina","Southeastern U.S.A.","Northern America","Yes","Yes","Yes","Yes","Yes","Yes","","Yes"
"Buxus","Haiti","Caribbean","Southern America","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Malawi","South Tropical Africa","Africa","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Puerto Rico","Caribbean","Southern America","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Turks-Caicos Is.","Caribbean","Southern America","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Leeward Is.","Caribbean","Southern America","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Suriname","Northern South America","Southern America","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Tibet","China","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Northern Provinces","Southern Africa","Africa","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Windward Is.","Caribbean","Southern America","No","","","Yes","Yes","Yes","","Yes"
"Cajanus","Congo","West-Central Tropical Africa","Africa","Yes","","","","","","",""
"Cajanus","Sierra Leone","West Tropical Africa","Africa","Yes","","","","","","",""
"Cajanus","Gulf Of Guinea Is.","West-Central Tropical Africa","Africa","Yes","","","","","","",""
"Cajanus","Rwanda","West-Central Tropical Africa","Africa","Yes","","","","","","",""
"Cajanus","Ghana","West Tropical Africa","Africa","No","","","","","","",""
"Cajanus","Somalia","Northeast Tropical Africa","Africa","Yes","","","","","","",""
"Cajanus","Guinea-Bissau","West Tropical Africa","Africa","Yes","","","","","","",""
"Cajanus","Gabon","West-Central Tropical Africa","Africa","Yes","","","","","","",""
"Cajanus","Mali","West Tropical Africa","Africa","No","","","","","","",""
"Cajanus","Gambia","West Tropical Africa","Africa","Yes","","","","","","",""
"Cajanus","Cameroon","West-Central Tropical Africa","Africa","Yes","","","","","","",""
"Cajanus","Burundi","West-Central Tropical Africa","Africa","Yes","","","","","","",""
"Cajanus","Nicobar Is.","Indo-China","Asia-Tropical","No","","","","","","",""
"Cajanus","Eritrea","Northeast Tropical Africa","Africa","Yes","","","","","","",""
"Cajanus","Sudan","Northeast Tropical Africa","Africa","Yes","","","","","","",""
"Cajanus","Swaziland","Southern Africa","Africa","Yes","","","","","","",""
"Cajanus","Togo","West Tropical Africa","Africa","No","","","","","","",""
"Cajanus","Cuba","Caribbean","Southern America","Yes","","","","","","",""
"Cajanus","Uzbekistan","Middle Asia","Asia-Temperate","Yes","","","","","","",""
"Cajanus","Cook Is.","South-Central Pacific","Pacific","Yes","","","","","","",""
"Cajanus","Réunion","Western Indian Ocean","Africa","Yes","","","","","","",""
"Cajanus","Chad","Northeast Tropical Africa","Africa","Yes","","","","","","",""
"Cajanus","Niger","West Tropical Africa","Africa","Yes","","","","","","",""
"Cajanus","Haiti","Caribbean","Southern America","Yes","","","","","","",""
"Cajanus","Guyana","Northern South America","Southern America","Yes","","","","","","",""
"Cajanus","China South-Central","China","Asia-Temperate","No","","","","","","",""
"Cajanus","Sulawesi","Malesia","Asia-Tropical","No","","","","","","",""
"Cajanus","Cayman Is.","Caribbean","Southern America","Yes","","","","","","",""
"Cajanus","Trinidad-Tobago","Caribbean","Southern America","Yes","","","","","","",""
"Cajanus","Nauru","Southwestern Pacific","Pacific","Yes","","","","","","",""
"Cajanus","Djibouti","Northeast Tropical Africa","Africa","Yes","","","","","","",""
"Cajanus","Florida","Southeastern U.S.A.","Northern America","Yes","","","","","","",""
"Cajanus","Cambodia","Indo-China","Asia-Tropical","No","","","","","","",""
"Cajanus","Madagascar","Western Indian Ocean","Africa","No","","","","","","",""
"Cajanus","Seychelles","Western Indian Ocean","Africa","Yes","","","","","","",""
"Cajanus","Vietnam","Indo-China","Asia-Tropical","No","","","","","","",""
"Cajanus","Puerto Rico","Caribbean","Southern America","Yes","Yes","","","","","",""
"Cajanus","Suriname","Northern South America","Southern America","Yes","","","","","","",""
"Cajanus","Southwest Caribbean","Caribbean","Southern America","Yes","","","","","","",""
"Cajanus","Brazil Northeast","Brazil","Southern America","Yes","","","","","","",""
"Cajanus","Ethiopia","Northeast Tropical Africa","Africa","Yes","","","","","","",""
"Cajanus","Northern Provinces","Southern Africa","Africa","Yes","","","","","","",""
"Cajanus","Jamaica","Caribbean","Southern America","Yes","","","","","","",""
"Cajanus","Bermuda","Caribbean","Southern America","Yes","","","","","","",""
"Cajanus","Burkina","West Tropical Africa","Africa","No","","","","","","",""
"Cajanus","Honduras","Central America","Southern America","Yes","","","","","","",""
"Cajanus","New Guinea","Papuasia","Asia-Tropical","No","","","","","","",""
"Cajanus","Bangladesh","Indian Subcontinent","Asia-Tropical","No","","","","","","",""
"Cajanus","Bahamas","Caribbean","Southern America","Yes","","","","","","",""
"Cajanus","Queensland","Australia","Australasia","No","","","","","","",""
"Cajanus","Dominican Republic","Caribbean","Southern America","Yes","","","","","","",""
"Cajanus","Lesser Sunda Is.","Malesia","Asia-Tropical","No","","","","","","",""
"Cajanus","Mozambique","South Tropical Africa","Africa","Yes","","","","","","",""
"Cajanus","Liberia","West Tropical Africa","Africa","Yes","","","","","","",""
"Cajanus","Leeward Is.","Caribbean","Southern America","Yes","","","","","","",""
"Cajanus","Transcaucasus","Caucasus","Asia-Temperate","Yes","","","","","","",""
"Cajanus","Assam","Indian Subcontinent","Asia-Tropical","No","","","","","","",""
"Cajanus","Hainan","China","Asia-Temperate","No","","","","","","",""
"Cajanus","Caroline Is.","Northwestern Pacific","Pacific","Yes","","","","","","",""
"Cajanus","West Himalaya","Indian Subcontinent","Asia-Tropical","No","","","","","","",""
"Cajanus","Society Is.","South-Central Pacific","Pacific","Yes","","","","","","",""
"Cajanus","Western Australia","Australia","Australasia","No","","","","","","",""
"Cajanus","India","Indian Subcontinent","Asia-Tropical","No","Yes","","","","","",""
"Cajanus","Paraguay","Southern South America","Southern America","Yes","","","","","","",""
"Cajanus","French Guiana","Northern South America","Southern America","Yes","","","","","","",""
"Cajanus","New Caledonia","Southwestern Pacific","Pacific","Yes","","","","","","",""
"Cajanus","Zambia","South Tropical Africa","Africa","Yes","","","","","","",""
"Cajanus","Nigeria","West Tropical Africa","Africa","No","","","","","","",""
"Cajanus","Venezuela","Northern South America","Southern America","Yes","","","","","","",""
"Cajanus","Marianas","Northwestern Pacific","Pacific","No","","","","","","",""
"Cajanus","Windward Is.","Caribbean","Southern America","Yes","","","","","","",""
"Cajanus","Philippines","Malesia","Asia-Tropical","No","","","","","","",""
"Cajanus","Sri Lanka","Indian Subcontinent","Asia-Tropical","No","","","","","","",""
"Cajanus","Myanmar","Indo-China","Asia-Tropical","No","","","","","","",""
"Cajanus","Nepal","Indian Subcontinent","Asia-Tropical","No","","","","","","",""
"Cajanus","Bismarck Archipelago","Papuasia","Asia-Tropical","Yes","","","","","","",""
"Cajanus","South China Sea","Indo-China","Asia-Tropical","No","","","","","","",""
"Cajanus","Zaïre","West-Central Tropical Africa","Africa","Yes","","","","","","",""
"Cajanus","Peru","Western South America","Southern America","Yes","","","","","","",""
"Cajanus","Angola","South Tropical Africa","Africa","Yes","","","","","","",""
"Cajanus","Guinea","West Tropical Africa","Africa","No","","","","","","",""
"Cajanus","Bolivia","Western South America","Southern America","Yes","","","","","","",""
"Cajanus","Turkmenistan","Middle Asia","Asia-Temperate","Yes","","","","","","",""
"Cajanus","Afghanistan","Western Asia","Asia-Temperate","Yes","","","","","","",""
"Cajanus","Egypt","Northern Africa","Africa","Yes","","","","","","",""
"Cajanus","Pakistan","Indian Subcontinent","Asia-Tropical","No","","","","","","",""
"Cajanus","Malaya","Malesia","Asia-Tropical","No","","","","","","",""
"Cajanus","Jawa","Malesia","Asia-Tropical","No","","","","","","",""
"Cajanus","Laccadive Is.","Indian Subcontinent","Asia-Tropical","Yes","","","","","","",""
"Cajanus","Malawi","South Tropical Africa","Africa","Yes","","","","","","",""
"Cajanus","Senegal","West Tropical Africa","Africa","No","","","","","","",""
"Cajanus","Central African Repu","West-Central Tropical Africa","Africa","Yes","","","","","","",""
"Cajanus","Tanzania","East Tropical Africa","Africa","Yes","","","","","","",""
"Cajanus","Brazil South","Brazil","Southern America","Yes","","","","","","",""
"Cajanus","Northern Territory","Australia","Australasia","No","","","","","","",""
"Cajanus","Nansei-Shoto","Eastern Asia","Asia-Temperate","No","","","","","","",""
"Cajanus","Maryland","Southeastern U.S.A.","Northern America","Yes","","","","","","",""
"Cajanus","Andaman Is.","Indo-China","Asia-Tropical","No","","","","","","",""
"Cajanus","Mexico Southwest","Mexico","Northern America","Yes","","","","","","",""
"Cajanus","Laos","Indo-China","Asia-Tropical","No","","","","","","",""
"Cajanus","East Himalaya","Indian Subcontinent","Asia-Tropical","No","","","","","","",""
"Cajanus","Fiji","Southwestern Pacific","Pacific","Yes","","","","","","",""
"Cajanus","Thailand","Indo-China","Asia-Tropical","No","","","","","","",""
"Cajanus","Uganda","East Tropical Africa","Africa","Yes","","","","","","",""
"Cajanus","Mauritius","Western Indian Ocean","Africa","Yes","","","","","","",""
"Cajanus","Saudi Arabia","Arabian Peninsula","Asia-Temperate","Yes","","","","","","",""
"Cajanus","Kwazulu-Natal","Southern Africa","Africa","Yes","","","","","","",""
"Cajanus","Hawaii","North-Central Pacific","Pacific","Yes","Yes","Yes","","","","",""
"Cajanus","Vanuatu","Southwestern Pacific","Pacific","Yes","","","","","","",""
"Cajanus","Sumatera","Malesia","Asia-Tropical","No","","","","","","",""
"Cajanus","Colombia","Western South America","Southern America","Yes","","","","","","",""
"Cajanus","Yemen","Arabian Peninsula","Asia-Temperate","Yes","","","","","","",""
"Cajanus","Ivory Coast","West Tropical Africa","Africa","Yes","","","","","","",""
"Cajanus","Comoros","Western Indian Ocean","Africa","No","","","","","","",""
"Cajanus","Tadzhikistan","Middle Asia","Asia-Temperate","Yes","","","","","","",""
"Cajanus","New South Wales","Australia","Australasia","Yes","","","","","","",""
"Cajanus","Zimbabwe","South Tropical Africa","Africa","Yes","","","","","","",""
"Cajanus","Cape Verde","Macaronesia","Africa","Yes","","","","","","",""
"Cajanus","China Southeast","China","Asia-Temperate","No","","","","","","",""
"Cajanus","Benin","West Tropical Africa","Africa","No","","","","","","",""
"Cajanus","Marquesas","South-Central Pacific","Pacific","Yes","","","","","","",""
"Cajanus","Ecuador","Western South America","Southern America","Yes","","","","","","",""
"Cajanus","Taiwan","Eastern Asia","Asia-Temperate","No","","","","","","",""
"Cajanus","Namibia","Southern Africa","Africa","Yes","","","","","","",""
"Cajanus","Kenya","East Tropical Africa","Africa","Yes","","","","","","",""
"Calluna","Rhode I.","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","Yes","Yes","Yes"
"Calluna","Switzerland","Middle Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Calluna","New York","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","Yes","Yes","Yes"
"Calluna","New Jersey","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","Yes","Yes","Yes"
"Calluna","Morocco","Northern Africa","Africa","No","","","Yes","Yes","Yes","Yes","Yes"
"Calluna","Belarus","Eastern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Calluna","Belgium","Middle Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Calluna","Great Britain","Northern Europe","Europe","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Calluna","North Carolina","Southeastern U.S.A.","Northern America","Yes","","","Yes","Yes","Yes","Yes","Yes"
"Calluna","Falkland Is.","Subantarctic Islands","Antarctica","Yes","","","Yes","Yes","Yes","Yes","Yes"
"Calluna","Iceland","Northern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Calluna","Føroyar","Northern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Calluna","Czechoslovakia","Middle Europe","Europe","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Calluna","Ukraine","Eastern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Calluna","North European Russi","Eastern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Calluna","Bulgaria","Southeastern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Calluna","Turkey","Western Asia","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Calluna","Krasnoyarsk","Siberia","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Calluna","Germany","Middle Europe","Europe","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Calluna","Central European Rus","Eastern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Calluna","Azores","Macaronesia","Africa","No","","","Yes","Yes","Yes","Yes","Yes"
"Calluna","Kazakhstan","Middle Asia","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Calluna","Netherlands","Middle Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Calluna","South European Russi","Eastern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Calluna","France","Southwestern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Calluna","Baltic States","Eastern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Calluna","Tasmania","Australia","Australasia","Yes","","","Yes","Yes","Yes","Yes","Yes"
"Calluna","Vermont","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","Yes","Yes","Yes"
"Calluna","New Brunswick","Eastern Canada","Northern America","Yes","","","Yes","Yes","Yes","Yes","Yes"
"Calluna","Norway","Northern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Calluna","Romania","Southeastern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Calluna","British Columbia","Western Canada","Northern America","Yes","","","Yes","Yes","Yes","Yes","Yes"
"Calluna","Crozet Is.","Subantarctic Islands","Antarctica","Yes","","","Yes","Yes","Yes","Yes","Yes"
