"plant_genus","Level.3","Level.2","Level.1","Introduced","phyto.record","key.phyto.record","phyto.record.UK","key.phyto.record.UK","phyto.record.Scotland","key.phyto.record.Scotland","In.GB"
"Scaevola","Angola","South Tropical Africa","Africa",0,"","","","","","",""
"Scaevola","Guinea-Bissau","West Tropical Africa","Africa",0,"","","","","","",""
"Scaevola","Mexico Southeast","Mexico","Northern America",0,"","","","","","",""
"Scaevola","Ecuador","Western South America","Southern America",0,"","","","","","",""
"Scaevola","Tuvalu","Southwestern Pacific","Pacific",0,"","","","","","",""
"Scaevola","Wallis-Futuna Is.","Southwestern Pacific","Pacific",0,"","","","","","",""
"Scaevola","Socotra","Northeast Tropical Africa","Africa",0,"","","","","","",""
"Scaevola","Guinea","West Tropical Africa","Africa",0,"","","","","","",""
"Scaevola","Mozambique","South Tropical Africa","Africa",0,"","","","","","",""
"Scaevola","Liberia","West Tropical Africa","Africa",0,"","","","","","",""
"Scaevola","Cook Is.","South-Central Pacific","Pacific",0,"","","","","","",""
"Scaevola","Leeward Is.","Caribbean","Southern America",0,"","","","","","",""
"Scaevola","Congo","West-Central Tropical Africa","Africa",0,"","","","","","",""
"Scaevola","Tubuai Is.","South-Central Pacific","Pacific",0,"","","","","","",""
"Scaevola","Marcus I.","Northwestern Pacific","Pacific",0,"","","","","","",""
"Scaevola","Belize","Central America","Southern America",1,"","","","","","",""
"Scaevola","Vanuatu","Southwestern Pacific","Pacific",0,"","","","","","",""
"Scaevola","Samoa","Southwestern Pacific","Pacific",0,"","","","","","",""
"Scaevola","Mexico Central","Mexico","Northern America",0,"","","","","","",""
"Scaevola","Tanzania","East Tropical Africa","Africa",0,"","","","","","",""
"Scaevola","Ivory Coast","West Tropical Africa","Africa",0,"","","","","","",""
"Scaevola","Gulf Of Guinea Is.","West-Central Tropical Africa","Africa",0,"","","","","","",""
"Scaevola","Senegal","West Tropical Africa","Africa",0,"","","","","","",""
"Scaevola","Seychelles","Western Indian Ocean","Africa",0,"","","","","","",""
"Scaevola","Venezuelan Antilles","Caribbean","Southern America",0,"","","","","","",""
"Scaevola","Somalia","Northeast Tropical Africa","Africa",0,"","","","","","",""
"Scaevola","Cuba","Caribbean","Southern America",0,"","","","","","",""
"Scaevola","Jamaica","Caribbean","Southern America",0,"","","","","","",""
"Scaevola","Ghana","West Tropical Africa","Africa",0,"","","","","","",""
"Scaevola","Brazil Southeast","Brazil","Southern America",0,"","","","","","",""
"Scaevola","Louisiana","Southeastern U.S.A.","Northern America",0,"","","","","","",""
"Scaevola","Victoria","Australia","Australasia",0,"","","","","","",""
"Scaevola","Bermuda","Caribbean","Southern America",0,"","","","","","",""
"Scaevola","Benin","West Tropical Africa","Africa",0,"","","","","","",""
"Scaevola","Galápagos","Western South America","Southern America",0,"","","","","","",""
"Scaevola","Cape Provinces","Southern Africa","Africa",0,"","","","","","",""
"Scaevola","Cayman Is.","Caribbean","Southern America",0,"","","","","","",""
"Scaevola","Borneo","Malesia","Asia-Tropical",0,"","","","","","",""
"Scaevola","Marianas","Northwestern Pacific","Pacific",0,"","","","","","",""
"Scaevola","Puerto Rico","Caribbean","Southern America",0,"","","","","","",""
"Scaevola","Mexico Northeast","Mexico","Northern America",0,"","","","","","",""
"Scaevola","Mexico Northwest","Mexico","Northern America",0,"","","","","","",""
"Scaevola","Maldives","Indian Subcontinent","Asia-Tropical",0,"","","","","","",""
"Scaevola","Philippines","Malesia","Asia-Tropical",0,"","","","","","",""
"Scaevola","New South Wales","Australia","Australasia",0,"","","","","","",""
"Scaevola","Maluku","Malesia","Asia-Tropical",0,"","","","","","",""
"Scaevola","Kwazulu-Natal","Southern Africa","Africa",0,"","","","","","",""
"Scaevola","Bismarck Archipelago","Papuasia","Asia-Tropical",0,"","","","","","",""
"Scaevola","Sulawesi","Malesia","Asia-Tropical",0,"","","","","","",""
"Scaevola","Windward Is.","Caribbean","Southern America",1,"","","","","","",""
"Scaevola","Marquesas","South-Central Pacific","Pacific",0,"","","","","","",""
"Scaevola","Wake I.","Northwestern Pacific","Pacific",0,"","","","","","",""
"Scaevola","Brazil Northeast","Brazil","Southern America",0,"","","","","","",""
"Scaevola","Mexican Pacific Is.","Mexico","Northern America",0,"","","","","","",""
"Scaevola","Gilbert Is.","Southwestern Pacific","Pacific",0,"","","","","","",""
"Scaevola","Christmas I.","Malesia","Asia-Tropical",0,"","","","","","",""
"Scaevola","Nauru","Southwestern Pacific","Pacific",0,"","","","","","",""
"Scaevola","Sumatera","Malesia","Asia-Tropical",0,"","","","","","",""
"Scaevola","Cocos (Keeling) Is.","Malesia","Asia-Tropical",0,"","","","","","",""
"Scaevola","Malaya","Malesia","Asia-Tropical",0,"","","","","","",""
"Scaevola","Réunion","Western Indian Ocean","Africa",0,"","","","","","",""
"Scaevola","Jawa","Malesia","Asia-Tropical",0,"","","","","","",""
"Scaevola","New Guinea","Papuasia","Asia-Tropical",0,"","","","","","",""
"Scaevola","Nigeria","West Tropical Africa","Africa",0,"","","","","","",""
"Scaevola","Mauritius","Western Indian Ocean","Africa",0,"","","","","","",""
"Scaevola","Tuamotu","South-Central Pacific","Pacific",0,"","","","","","",""
"Scaevola","Kazan-Retto","Eastern Asia","Asia-Temperate",0,"","","","","","",""
"Scaevola","Phoenix Is.","Southwestern Pacific","Pacific",0,"","","","","","",""
"Scaevola","Western Australia","Australia","Australasia",0,"","","","","","",""
"Scaevola","New Caledonia","Southwestern Pacific","Pacific",0,"","","","","","",""
"Scaevola","Northern Territory","Australia","Australasia",0,"","","","","","",""
"Scaevola","Lesser Sunda Is.","Malesia","Asia-Tropical",0,"","","","","","",""
"Scaevola","Solomon Is.","Papuasia","Asia-Tropical",0,"","","","","","",""
"Scaevola","Vietnam","Indo-China","Asia-Tropical",0,"","","","","","",""
"Scaevola","Cambodia","Indo-China","Asia-Tropical",0,"","","","","","",""
"Scaevola","South China Sea","Indo-China","Asia-Tropical",0,"","","","","","",""
"Scaevola","Bahamas","Caribbean","Southern America",0,"","","","","","",""
"Scaevola","Gabon","West-Central Tropical Africa","Africa",0,"","","","","","",""
"Scaevola","Aldabra","Western Indian Ocean","Africa",0,"","","","","","",""
"Scaevola","Comoros","Western Indian Ocean","Africa",0,"","","","","","",""
"Scaevola","Society Is.","South-Central Pacific","Pacific",0,"","","","","","",""
"Scaevola","Tonga","Southwestern Pacific","Pacific",0,"","","","","","",""
"Scaevola","Kermadec Is.","New Zealand","Australasia",0,"","","","","","",""
"Scaevola","Niue","Southwestern Pacific","Pacific",0,"","","","","","",""
"Scaevola","Fiji","Southwestern Pacific","Pacific",0,"","","","","","",""
"Scaevola","South Australia","Australia","Australasia",0,"","","","","","",""
"Scaevola","Andaman Is.","Indo-China","Asia-Tropical",0,"","","","","","",""
"Scaevola","Myanmar","Indo-China","Asia-Tropical",0,"","","","","","",""
"Scaevola","Laccadive Is.","Indian Subcontinent","Asia-Tropical",0,"","","","","","",""
"Scaevola","Mexico Gulf","Mexico","Northern America",0,"","","","","","",""
"Scaevola","Sierra Leone","West Tropical Africa","Africa",0,"","","","","","",""
"Scaevola","Taiwan","Eastern Asia","Asia-Temperate",0,"","","","","","",""
"Scaevola","Madagascar","Western Indian Ocean","Africa",0,"","","","","","",""
"Scaevola","Queensland","Australia","Australasia",0,"","","","","","",""
"Scaevola","Hainan","China","Asia-Temperate",0,"","","","","","",""
"Scaevola","Nicobar Is.","Indo-China","Asia-Tropical",0,"","","","","","",""
"Scaevola","Chagos Archipelago","Western Indian Ocean","Africa",0,"","","","","","",""
"Scaevola","Pakistan","Indian Subcontinent","Asia-Tropical",0,"","","","","","",""
"Scaevola","Tokelau-Manihiki","Southwestern Pacific","Pacific",0,"","","","","","",""
"Scaevola","Kenya","East Tropical Africa","Africa",0,"","","","","","",""
"Scaevola","Norfolk Is.","Australia","Australasia",0,"","","","","","",""
"Scaevola","Mozambique Channel I","Western Indian Ocean","Africa",0,"","","","","","",""
"Scaevola","Sri Lanka","Indian Subcontinent","Asia-Tropical",0,"","","","","","",""
"Scaevola","Japan","Eastern Asia","Asia-Temperate",0,"","","","","","",""
"Scaevola","Tasmania","Australia","Australasia",0,"","","","","","",""
"Scaevola","Bangladesh","Indian Subcontinent","Asia-Tropical",0,"","","","","","",""
"Scaevola","India","Indian Subcontinent","Asia-Tropical",0,"","","","","","",""
"Scaevola","China Southeast","China","Asia-Temperate",0,"","","","","","",""
"Scaevola","Thailand","Indo-China","Asia-Tropical",0,"","","","","","",""
"Scaevola","Ogasawara-Shoto","Eastern Asia","Asia-Temperate",0,"","","","","","",""
"Sphenotoma","Western Australia","Australia","Australasia",0,"","","","","","",""
"Styphelia","Malaya","Malesia","Asia-Tropical",0,"","","","","","",""
"Styphelia","Vanuatu","Southwestern Pacific","Pacific",0,"","","","","","",""
"Styphelia","Jawa","Malesia","Asia-Tropical",0,"","","","","","",""
"Styphelia","Queensland","Australia","Australasia",0,"","","","","","",""
"Styphelia","Fiji","Southwestern Pacific","Pacific",0,"","","","","","",""
"Styphelia","New Guinea","Papuasia","Asia-Tropical",0,"","","","","","",""
"Styphelia","Sulawesi","Malesia","Asia-Tropical",0,"","","","","","",""
"Styphelia","Borneo","Malesia","Asia-Tropical",0,"","","","","","",""
"Styphelia","Maluku","Malesia","Asia-Tropical",0,"","","","","","",""
"Styphelia","Northern Territory","Australia","Australasia",0,"","","","","","",""
"Styphelia","Chatham Is.","New Zealand","Australasia",0,"","","","","","",""
"Styphelia","Thailand","Indo-China","Asia-Tropical",0,"","","","","","",""
"Styphelia","New South Wales","Australia","Australasia",0,"","","","","","",""
"Styphelia","Victoria","Australia","Australasia",0,"","","","","","",""
"Styphelia","Tasmania","Australia","Australasia",0,"","","","","","",""
"Styphelia","Lesser Sunda Is.","Malesia","Asia-Tropical",0,"","","","","","",""
"Styphelia","South Australia","Australia","Australasia",0,"","","","","","",""
"Styphelia","New Caledonia","Southwestern Pacific","Pacific",0,"","","","","","",""
"Styphelia","Cambodia","Indo-China","Asia-Tropical",0,"","","","","","",""
"Styphelia","New Zealand North","New Zealand","Australasia",0,"","","","","","",""
"Styphelia","New Zealand South","New Zealand","Australasia",0,"","","","","","",""
"Styphelia","Myanmar","Indo-China","Asia-Tropical",0,"","","","","","",""
"Styphelia","Vietnam","Indo-China","Asia-Tropical",0,"","","","","","",""
"Styphelia","Western Australia","Australia","Australasia",0,"","","","","","",""
"Styphelia","Sumatera","Malesia","Asia-Tropical",0,"","","","","","",""
"Schima","Hainan","China","Asia-Temperate",0,"","","Yes","Yes","","",""
"Schima","China Southeast","China","Asia-Temperate",0,"","","Yes","Yes","","",""
"Schima","Nepal","Indian Subcontinent","Asia-Tropical",0,"","","Yes","Yes","","",""
"Schima","Philippines","Malesia","Asia-Tropical",0,"","","Yes","Yes","","",""
"Schima","Vietnam","Indo-China","Asia-Tropical",0,"","","Yes","Yes","","",""
"Schima","Laos","Indo-China","Asia-Tropical",0,"","","Yes","Yes","","",""
"Schima","Jawa","Malesia","Asia-Tropical",0,"","","Yes","Yes","","",""
"Schima","Ogasawara-Shoto","Eastern Asia","Asia-Temperate",0,"","","Yes","Yes","","",""
"Schima","Malaya","Malesia","Asia-Tropical",0,"","","Yes","Yes","","",""
"Schima","Nansei-Shoto","Eastern Asia","Asia-Temperate",0,"","","Yes","Yes","","",""
"Schima","China South-Central","China","Asia-Temperate",0,"","","Yes","Yes","","",""
"Schima","Myanmar","Indo-China","Asia-Tropical",0,"","","Yes","Yes","","",""
"Schima","Sumatera","Malesia","Asia-Tropical",0,"","","Yes","Yes","","",""
"Schima","Cambodia","Indo-China","Asia-Tropical",0,"","","Yes","Yes","","",""
"Schima","Taiwan","Eastern Asia","Asia-Temperate",0,"","","Yes","Yes","","",""
"Schima","Assam","Indian Subcontinent","Asia-Tropical",0,"","","Yes","Yes","","",""
"Schima","East Himalaya","Indian Subcontinent","Asia-Tropical",0,"","","Yes","Yes","","",""
"Schima","Lesser Sunda Is.","Malesia","Asia-Tropical",0,"","","Yes","Yes","","",""
"Schima","Thailand","Indo-China","Asia-Tropical",0,"","","Yes","Yes","","",""
"Schima","Tibet","China","Asia-Temperate",0,"","","Yes","Yes","","",""
"Schima","Bangladesh","Indian Subcontinent","Asia-Tropical",0,"","","Yes","Yes","","",""
"Schima","Borneo","Malesia","Asia-Tropical",0,"","","Yes","Yes","","",""
"Sophora","South China Sea","Indo-China","Asia-Tropical",0,"","","Yes","","","","Yes"
"Sophora","Nepal","Indian Subcontinent","Asia-Tropical",0,"","","Yes","","","","Yes"
"Sophora","New Zealand South","New Zealand","Australasia",0,"","","Yes","","","","Yes"
"Sophora","Guinea","West Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Sophora","Nicobar Is.","Indo-China","Asia-Tropical",0,"","","Yes","","","","Yes"
"Sophora","West Himalaya","Indian Subcontinent","Asia-Tropical",0,"","","Yes","","","","Yes"
"Sophora","Ivory Coast","West Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Sophora","Maldives","Indian Subcontinent","Asia-Tropical",0,"","","Yes","","","","Yes"
"Sophora","Kansas","North-Central U.S.A.","Northern America",0,"","","Yes","","","","Yes"
"Sophora","Ghana","West Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Sophora","India","Indian Subcontinent","Asia-Tropical",0,"","","Yes","","","","Yes"
"Sophora","Utah","Southwestern U.S.A.","Northern America",0,"","","Yes","","","","Yes"
"Sophora","Society Is.","South-Central Pacific","Pacific",0,"","","Yes","","","","Yes"
"Sophora","Sri Lanka","Indian Subcontinent","Asia-Tropical",0,"","","Yes","","","","Yes"
"Sophora","China North-Central","China","Asia-Temperate",0,"","","Yes","","","","Yes"
"Sophora","Pakistan","Indian Subcontinent","Asia-Tropical",0,"","","Yes","","","","Yes"
"Sophora","Lesser Sunda Is.","Malesia","Asia-Tropical",0,"","","Yes","","","","Yes"
"Sophora","Manchuria","China","Asia-Temperate",0,"","","Yes","","","","Yes"
"Sophora","Norfolk Is.","Australia","Australasia",0,"","","Yes","","","","Yes"
"Sophora","Colorado","Northwestern U.S.A.","Northern America",0,"","","Yes","","","","Yes"
"Sophora","Nansei-Shoto","Eastern Asia","Asia-Temperate",0,"","","Yes","","","","Yes"
"Sophora","Windward Is.","Caribbean","Southern America",0,"","","Yes","","","","Yes"
"Sophora","Oregon","Northwestern U.S.A.","Northern America",0,"","","Yes","","","","Yes"
"Sophora","Gilbert Is.","Southwestern Pacific","Pacific",0,"","","Yes","","","","Yes"
"Sophora","Venezuela","Northern South America","Southern America",0,"","","Yes","","","","Yes"
"Sophora","Vietnam","Indo-China","Asia-Tropical",0,"","","Yes","","","","Yes"
"Sophora","Cambodia","Indo-China","Asia-Tropical",0,"","","Yes","","","","Yes"
"Sophora","Bangladesh","Indian Subcontinent","Asia-Tropical",0,"","","Yes","","","","Yes"
"Sophora","Andaman Is.","Indo-China","Asia-Tropical",0,"","","Yes","","","","Yes"
"Sophora","Korea","Eastern Asia","Asia-Temperate",0,"","","Yes","","","","Yes"
"Sophora","China Southeast","China","Asia-Temperate",0,"","","Yes","","","","Yes"
"Sophora","China South-Central","China","Asia-Temperate",0,"","","Yes","","","","Yes"
"Sophora","Tristan Da Cunha","Subantarctic Islands","Antarctica",0,"","","Yes","","","","Yes"
"Sophora","Argentina Northwest","Southern South America","Southern America",0,"","","Yes","","","","Yes"
"Sophora","Peru","Western South America","Southern America",1,"","","Yes","","","","Yes"
"Sophora","Réunion","Western Indian Ocean","Africa",0,"","","Yes","","","","Yes"
"Sophora","Oklahoma","North-Central U.S.A.","Northern America",0,"","","Yes","","","","Yes"
"Sophora","Easter Is.","South-Central Pacific","Pacific",0,"","","Yes","","","","Yes"
"Sophora","Myanmar","Indo-China","Asia-Tropical",0,"","","Yes","","","","Yes"
"Sophora","New Guinea","Papuasia","Asia-Tropical",0,"","","Yes","","","","Yes"
"Sophora","Thailand","Indo-China","Asia-Tropical",0,"","","Yes","","","","Yes"
"Sophora","Qinghai","China","Asia-Temperate",0,"","","Yes","","","","Yes"
"Sophora","Assam","Indian Subcontinent","Asia-Tropical",0,"","","Yes","","","","Yes"
"Sophora","Line Is.","South-Central Pacific","Pacific",1,"","","Yes","","","","Yes"
"Sophora","Vanuatu","Southwestern Pacific","Pacific",0,"","","Yes","","","","Yes"
"Sophora","Cook Is.","South-Central Pacific","Pacific",0,"","","Yes","","","","Yes"
"Sophora","Tadzhikistan","Middle Asia","Asia-Temperate",0,"","","Yes","","","","Yes"
"Sophora","Colombia","Western South America","Southern America",0,"","","Yes","","","","Yes"
"Sophora","Madagascar","Western Indian Ocean","Africa",0,"","","Yes","","","","Yes"
"Sophora","Brazil Southeast","Brazil","Southern America",0,"","","Yes","","","","Yes"
"Sophora","Mozambique Channel I","Western Indian Ocean","Africa",0,"","","Yes","","","","Yes"
"Sophora","Northern Territory","Australia","Australasia",0,"","","Yes","","","","Yes"
"Sophora","Marshall Is.","Northwestern Pacific","Pacific",0,"","","Yes","","","","Yes"
"Sophora","South Dakota","North-Central U.S.A.","Northern America",0,"","","Yes","","","","Yes"
"Sophora","Ogasawara-Shoto","Eastern Asia","Asia-Temperate",0,"","","Yes","","","","Yes"
"Sophora","Arizona","Southwestern U.S.A.","Northern America",0,"","","Yes","","","","Yes"
"Sophora","Taiwan","Eastern Asia","Asia-Temperate",0,"","","Yes","","","","Yes"
"Sophora","North Caucasus","Caucasus","Asia-Temperate",0,"","","Yes","","","","Yes"
"Sophora","Iran","Western Asia","Asia-Temperate",0,"","","Yes","","","","Yes"
"Sophora","Primorye","Russian Far East","Asia-Temperate",0,"","","Yes","","","","Yes"
"Sophora","Uzbekistan","Middle Asia","Asia-Temperate",0,"","","Yes","","","","Yes"
"Sophora","Iraq","Western Asia","Asia-Temperate",0,"","","Yes","","","","Yes"
"Sophora","Mexico Gulf","Mexico","Northern America",0,"","","Yes","","","","Yes"
