"plant_name","plant_name_full","Level.2","Level.1","Introduced","phyto.record","key.phyto.record","phyto.record.UK","key.phyto.record.UK","phyto.record.Scotland","key.phyto.record.Scotland","plant.in.GB"
"Coprosma ernodeoides","Coprosma ernodeoides","North-Central Pacific","Pacific","0","Yes","Yes","","","","",""
"Coprosma lucida","Coprosma lucida","New Zealand","Australasia","0","","","","","","",""
"Coprosma menziesii","Coprosma menziesii","North-Central Pacific","Pacific","0","Yes","Yes","","","","",""
"Coprosma robusta","Coprosma robusta","New Zealand","Australasia","0","Yes","Yes","","","","",""
"Coprosma robusta","Coprosma robusta","Australia","Australasia","1","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Central America","Southern America","0","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Southern South America","Southern America","0","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Northern South America","Southern America","0","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Southwestern Pacific","Pacific","0","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Mexico","Northern America","0","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Western South America","Southern America","0","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Papuasia","Asia-Tropical","0","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","South-Central Pacific","Pacific","0","","","","","","",""
"Coriaria sarmentosa","Coriaria sarmentosa","New Zealand","Australasia","0","Yes","Yes","","","","",""
"Cornus capitata","Cornus capitata","New Zealand","Australasia","1","","","Yes","Yes","","",""
"Cornus capitata","Cornus capitata","Indo-China","Asia-Tropical","0","","","Yes","Yes","","",""
"Cornus capitata","Cornus capitata","Indian Subcontinent","Asia-Tropical","0","","","Yes","Yes","","",""
"Cornus capitata","Cornus capitata","China","Asia-Temperate","0","","","Yes","Yes","","",""
"Cornus florida","Cornus florida","Southeastern U.S.A.","Northern America","0","","Yes","Yes","","","",""
"Cornus florida","Cornus florida","Northeastern U.S.A.","Northern America","0","","","Yes","","","",""
"Cornus florida","Cornus florida","North-Central U.S.A.","Northern America","0","","","Yes","","","",""
"Cornus florida","Cornus florida","South-Central U.S.A.","Northern America","0","","","Yes","","","",""
"Cornus florida","Cornus florida","Eastern Canada","Northern America","0","","","Yes","","","",""
"Cornus florida","Cornus florida","Mexico","Northern America","0","","","Yes","","","",""
"Cornus kousa","Cornus kousa","Indian Subcontinent","Asia-Tropical","0","","","Yes","Yes","","",""
"Cornus kousa","Cornus kousa","China","Asia-Temperate","0","","","Yes","Yes","","",""
"Cornus kousa","Cornus kousa","Eastern Asia","Asia-Temperate","0","","","Yes","Yes","","",""
"Cornus kousa","Cornus kousa","Northeastern U.S.A.","Northern America","1","","","Yes","Yes","","",""
"Cornus kousa","Cornus kousa","Southeastern U.S.A.","Northern America","1","","","Yes","Yes","","",""
"Cornus kousa","Cornus kousa","North-Central Pacific","Pacific","1","","","Yes","Yes","","",""
"Cornus mas","Cornus mas","Northern Europe","Europe","1","Yes","Yes","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Middle Europe","Europe","0","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Western Asia","Asia-Temperate","0","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","North-Central U.S.A.","Northern America","1","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Southeastern Europe","Europe","0","Yes","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Eastern Europe","Europe","0","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Southwestern Europe","Europe","0","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Caucasus","Asia-Temperate","0","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Northeastern U.S.A.","Northern America","1","","","Yes","Yes","","","Yes"
"Cornus nuttallii","Cornus nuttallii","Southwestern U.S.A.","Northern America","0","","","","","","",""
"Cornus nuttallii","Cornus nuttallii","Northwestern U.S.A.","Northern America","0","","","","","","",""
"Cornus nuttallii","Cornus nuttallii","Western Canada","Northern America","0","","","","","","",""
"Cornus sanguinea","Cornus sanguinea","Northern Europe","Europe","0","Yes","Yes","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Middle Europe","Europe","0","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Caucasus","Asia-Temperate","0","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Southwestern Europe","Europe","0","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Eastern Europe","Europe","0","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Southeastern Europe","Europe","0","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Northeastern U.S.A.","Northern America","1","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Western Asia","Asia-Temperate","0","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Northwestern U.S.A.","Northern America","1","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Middle Europe","Europe","0","Yes","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Northwestern U.S.A.","Northern America","1","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Northern Europe","Europe","0","Yes","Yes","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Southeastern Europe","Europe","both","Yes","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Eastern Europe","Europe","0","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Southwestern Europe","Europe","0","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Northeastern U.S.A.","Northern America","1","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Caucasus","Asia-Temperate","0","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Macaronesia","Africa","1","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Eastern Canada","Northern America","1","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","North-Central U.S.A.","Northern America","1","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Western Canada","Northern America","1","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Western Asia","Asia-Temperate","0","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Southeastern U.S.A.","Northern America","1","","","Yes","Yes","","","Yes"
"Corylus cornuta","Corylus cornuta","North-Central U.S.A.","Northern America","0","","","","","","",""
"Corylus cornuta","Corylus cornuta","Western Canada","Northern America","0","","","","","","",""
"Corylus cornuta","Corylus cornuta","Southeastern U.S.A.","Northern America","0","","","","","","",""
"Corylus cornuta","Corylus cornuta","Northeastern U.S.A.","Northern America","0","","","","","","",""
"Corylus cornuta","Corylus cornuta","Southwestern U.S.A.","Northern America","0","","Yes","","","","",""
"Corylus cornuta","Corylus cornuta","Northwestern U.S.A.","Northern America","0","","","","","","",""
"Corylus cornuta","Corylus cornuta","Eastern Canada","Northern America","0","","","","","","",""
"Corymbia calophylla","Corymbia calophylla","East Tropical Africa","Africa","1","","","","","","",""
"Corymbia calophylla","Corymbia calophylla","North-Central Pacific","Pacific","1","Yes","Yes","","","","",""
"Corymbia calophylla","Corymbia calophylla","Australia","Australasia","0","Yes","Yes","","","","",""
"Corymbia citriodora","Corymbia citriodora","Indian Subcontinent","Asia-Tropical","1","","","","","","",""
"Corymbia citriodora","Corymbia citriodora","Australia","Australasia","0","Yes","","","","","",""
"Corymbia citriodora","Corymbia citriodora","South-Central Pacific","Pacific","1","","","","","","",""
"Corymbia citriodora","Corymbia citriodora","South Tropical Africa","Africa","1","","","","","","",""
"Corymbia citriodora","Corymbia citriodora","West Tropical Africa","Africa","1","","","","","","",""
"Corymbia citriodora","Corymbia citriodora","China","Asia-Temperate","1","","","","","","",""
"Corymbia citriodora","Corymbia citriodora","East Tropical Africa","Africa","1","","","","","","",""
"Corymbia citriodora","Corymbia citriodora","Western Indian Ocean","Africa","1","","","","","","",""
"Corymbia citriodora","Corymbia citriodora","Caribbean","Southern America","1","","","","","","",""
"Corymbia citriodora","Corymbia citriodora","Northern Africa","Africa","1","","","","","","",""
"Corymbia citriodora","Corymbia citriodora","North-Central Pacific","Pacific","1","Yes","Yes","","","","",""
"Corymbia citriodora","Corymbia citriodora","Southwestern U.S.A.","Northern America","1","","","","","","",""
"Corymbia citriodora","Corymbia citriodora","Central America","Southern America","1","","","","","","",""
"Corymbia citriodora","Corymbia citriodora","Macaronesia","Africa","1","","","","","","",""
"Corymbia citriodora","Corymbia citriodora","Northwestern Pacific","Pacific","1","","","","","","",""
"Corymbia citriodora","Corymbia citriodora","West-Central Tropical Africa","Africa","1","","","","","","",""
"Corymbia ficifolia","Corymbia ficifolia","West-Central Tropical Africa","Africa","1","","","","","","",""
"Corymbia ficifolia","Corymbia ficifolia","Australia","Australasia","0","Yes","","","","","",""
"Corymbia ficifolia","Corymbia ficifolia","Macaronesia","Africa","1","","","","","","",""
"Corymbia ficifolia","Corymbia ficifolia","Western South America","Southern America","1","","","","","","",""
"Corymbia ficifolia","Corymbia ficifolia","East Tropical Africa","Africa","1","","","","","","",""
"Corymbia ficifolia","Corymbia ficifolia","South Tropical Africa","Africa","1","","","","","","",""
"Corymbia ficifolia","Corymbia ficifolia","North-Central Pacific","Pacific","1","","","","","","",""
"Corymbia ficifolia","Corymbia ficifolia","Northeast Tropical Africa","Africa","1","","","","","","",""
"Corymbia gummifera","Corymbia gummifera","East Tropical Africa","Africa","1","","","","","","",""
"Corymbia gummifera","Corymbia gummifera","Australia","Australasia","0","Yes","Yes","","","","",""
"Corymbia gummifera","Corymbia gummifera","West-Central Tropical Africa","Africa","1","","","","","","",""
"Corymbia gummifera","Corymbia gummifera","North-Central Pacific","Pacific","1","","","","","","",""
"Corymbia gummifera","Corymbia gummifera","Malesia","Asia-Tropical","1","","","","","","",""
"Corymbia gummifera","Corymbia gummifera","West Tropical Africa","Africa","1","","","","","","",""
"Curtisia dentata","Curtisia dentata","South Tropical Africa","Africa","0","","","","","","",""
"Curtisia dentata","Curtisia dentata","Southern Africa","Africa","0","Yes","Yes","","","","",""
"Curtisia dentata","Curtisia dentata","Middle Atlantic Ocean","Africa","1","","","","","","",""
"Darwinia oxylepis","Darwinia oxylepis","Australia","Australasia","0","Yes","Yes","","","","",""
"Darwinia pinifolia","Darwinia pinifolia","Australia","Australasia","0","Yes","Yes","","","","",""
"Dionaea muscipula","Dionaea muscipula","Northwestern U.S.A.","Northern America","1","","","","","","",""
"Dionaea muscipula","Dionaea muscipula","Northeastern U.S.A.","Northern America","1","","","","","","",""
"Dionaea muscipula","Dionaea muscipula","Southeastern U.S.A.","Northern America","both","","Yes","","","","",""
"Dionaea muscipula","Dionaea muscipula","Southwestern U.S.A.","Northern America","1","","","","","","",""
"Dionaea muscipula","Dionaea muscipula","Caribbean","Southern America","1","","","","","","",""
"Drosera erythrorhiza","Drosera erythrorhiza","Australia","Australasia","0","Yes","Yes","","","","",""
"Eucalyptus amygdalina","Eucalyptus amygdalina","North-Central Pacific","Pacific","1","","","","","","",""
"Eucalyptus amygdalina","Eucalyptus amygdalina","Australia","Australasia","0","Yes","Yes","","","","",""
"Eucalyptus baxteri","Eucalyptus baxteri","Australia","Australasia","0","Yes","Yes","","","","",""
"Eucalyptus bicostata","Eucalyptus bicostata","Australia","Australasia","0","Yes","Yes","","","","",""
"Eucalyptus bicostata","Eucalyptus bicostata","East Tropical Africa","Africa","1","","","","","","",""
"Eucalyptus bicostata","Eucalyptus bicostata","Macaronesia","Africa","1","","","","","","",""
"Eucalyptus delegatensis","Eucalyptus delegatensis","New Zealand","Australasia","1","Yes","Yes","","","","",""
"Eucalyptus delegatensis","Eucalyptus delegatensis","Australia","Australasia","0","Yes","Yes","","","","",""
"Eucalyptus dunnii","Eucalyptus dunnii","Australia","Australasia","0","Yes","","","","","",""
"Eucalyptus fastigata","Eucalyptus fastigata","Australia","Australasia","0","","","","","","",""
"Eucalyptus fastigata","Eucalyptus fastigata","East Tropical Africa","Africa","1","","","","","","",""
"Eucalyptus fraxinoides","Eucalyptus fraxinoides","Australia","Australasia","0","","","","","","",""
"Eucalyptus globulus","Eucalyptus globulus","Western South America","Southern America","1","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","Southwestern Europe","Europe","1","Yes","Yes","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","Macaronesia","Africa","1","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","South-Central Pacific","Pacific","1","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","Southern South America","Southern America","1","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","Central America","Southern America","1","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","New Zealand","Australasia","1","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","Caribbean","Southern America","1","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","Caucasus","Asia-Temperate","1","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","East Tropical Africa","Africa","1","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","South Tropical Africa","Africa","1","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","Indian Subcontinent","Asia-Tropical","1","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","Australia","Australasia","0","Yes","Yes","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","Southeastern Europe","Europe","1","Yes","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","West-Central Tropical Africa","Africa","1","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","Northeast Tropical Africa","Africa","1","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","China","Asia-Temperate","1","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","North-Central Pacific","Pacific","1","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","Northern Europe","Europe","1","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","Indo-China","Asia-Tropical","1","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","Mexico","Northern America","1","Yes","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","Middle Atlantic Ocean","Africa","1","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","Northern Africa","Africa","1","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","Southwestern U.S.A.","Northern America","1","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","Western Asia","Asia-Temperate","1","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","Northwestern Pacific","Pacific","1","","","","","","","Yes"
"Eucalyptus gomphocephala","Eucalyptus gomphocephala","Northern Africa","Africa","1","","","","","","",""
