"plant_genus","Level.2","Level.1","Introduced","phyto.record","key.phyto.record","phyto.record.UK","key.phyto.record.UK","phyto.record.Scotland","key.phyto.record.Scotland","In.GB"
"Alternanthera","Caribbean","Southern America","0","","","Yes","Yes","","",""
"Alternanthera","West Tropical Africa","Africa","both","","","Yes","Yes","","",""
"Alternanthera","Southern Africa","Africa","both","","","Yes","Yes","","",""
"Alternanthera","Southeastern U.S.A.","Northern America","both","","","Yes","Yes","","",""
"Alternanthera","Northern South America","Southern America","0","","","Yes","Yes","","",""
"Alternanthera","Indian Subcontinent","Asia-Tropical","both","","","Yes","Yes","","",""
"Alternanthera","West-Central Tropical Africa","Africa","both","","","Yes","Yes","","",""
"Alternanthera","South-Central Pacific","Pacific","1","","","Yes","Yes","","",""
"Alternanthera","Southern South America","Southern America","0","","","Yes","Yes","","",""
"Alternanthera","Malesia","Asia-Tropical","both","","","Yes","Yes","","",""
"Alternanthera","Central America","Southern America","0","","","Yes","Yes","","",""
"Alternanthera","Brazil","Southern America","0","","","Yes","Yes","","",""
"Alternanthera","Eastern Asia","Asia-Temperate","0","","","Yes","Yes","","",""
"Alternanthera","Mexico","Northern America","0","","","Yes","Yes","","",""
"Alternanthera","Southwestern Europe","Europe","1","","","Yes","Yes","","",""
"Alternanthera","Northeastern U.S.A.","Northern America","1","","","Yes","Yes","","",""
"Alternanthera","Northern Africa","Africa","1","","","Yes","Yes","","",""
"Alternanthera","Southeastern Europe","Europe","1","","","Yes","Yes","","",""
"Alternanthera","Southwestern Pacific","Pacific","1","","","Yes","Yes","","",""
"Alternanthera","Northwestern Pacific","Pacific","1","","","Yes","Yes","","",""
"Alternanthera","Western Asia","Asia-Temperate","both","","","Yes","Yes","","",""
"Alternanthera","Indo-China","Asia-Tropical","both","","","Yes","Yes","","",""
"Alternanthera","New Zealand","Australasia","0","","","Yes","Yes","","",""
"Alternanthera","Australia","Australasia","0","Yes","","Yes","Yes","","",""
"Alternanthera","South-Central U.S.A.","Northern America","1","","","Yes","Yes","","",""
"Alternanthera","North-Central U.S.A.","Northern America","1","","","Yes","Yes","","",""
"Alternanthera","Western Indian Ocean","Africa","1","","","Yes","Yes","","",""
"Alternanthera","Arabian Peninsula","Asia-Temperate","both","","","Yes","Yes","","",""
"Alternanthera","Middle Europe","Europe","1","","","Yes","Yes","","",""
"Alternanthera","Papuasia","Asia-Tropical","0","","","Yes","Yes","","",""
"Alternanthera","China","Asia-Temperate","both","","","Yes","Yes","","",""
"Alternanthera","Caucasus","Asia-Temperate","0","","","Yes","Yes","","",""
"Alternanthera","Middle Atlantic Ocean","Africa","1","","","Yes","Yes","","",""
"Alternanthera","North-Central Pacific","Pacific","1","","","Yes","Yes","","",""
"Alternanthera","Southwestern U.S.A.","Northern America","1","","","Yes","Yes","","",""
"Andersonia","Australia","Australasia","0","Yes","Yes","","","","",""
"Andromeda","Northern Europe","Europe","0","","","","","","","Yes"
"Andromeda","Eastern Europe","Europe","0","","","","","","","Yes"
"Andromeda","Siberia","Asia-Temperate","0","","","","","","","Yes"
"Andromeda","Russian Far East","Asia-Temperate","0","","","","","","","Yes"
"Andromeda","Eastern Canada","Northern America","0","","","","","","","Yes"
"Andromeda","North-Central U.S.A.","Northern America","0","","","","","","","Yes"
"Andromeda","Northeastern U.S.A.","Northern America","0","","","","","","","Yes"
"Andromeda","Subarctic America","Northern America","0","","","","","","","Yes"
"Andromeda","Eastern Asia","Asia-Temperate","0","","","","","","","Yes"
"Andromeda","Middle Europe","Europe","both","Yes","Yes","","","","","Yes"
"Andromeda","China","Asia-Temperate","0","","","","","","","Yes"
"Andromeda","Northwestern U.S.A.","Northern America","0","","","","","","","Yes"
"Andromeda","Southeastern Europe","Europe","0","","","","","","","Yes"
"Andromeda","Southwestern Europe","Europe","0","","","","","","","Yes"
"Andromeda","Western Canada","Northern America","0","","","","","","","Yes"
"Annona","Indian Subcontinent","Asia-Tropical","1","Yes","","","","","",""
"Annona","Southern South America","Southern America","0","","","","","","",""
"Annona","Indo-China","Asia-Tropical","1","","","","","","",""
"Annona","Brazil","Southern America","0","Yes","","","","","",""
"Annona","New Zealand","Australasia","1","Yes","Yes","","","","",""
"Annona","Papuasia","Asia-Tropical","1","","","","","","",""
"Annona","Caribbean","Southern America","both","","","","","","",""
"Annona","South Tropical Africa","Africa","0","","","","","","",""
"Annona","Southwestern Pacific","Pacific","1","","","","","","",""
"Annona","Australia","Australasia","1","Yes","","","","","",""
"Annona","Mexico","Northern America","0","Yes","","","","","",""
"Annona","Northern South America","Southern America","0","","","","","","",""
"Annona","Central America","Southern America","0","","","","","","",""
"Annona","Western South America","Southern America","both","","","","","","",""
"Annona","Northwestern Pacific","Pacific","1","","","","","","",""
"Annona","Western Indian Ocean","Africa","both","","","","","","",""
"Annona","Malesia","Asia-Tropical","1","Yes","","","","","",""
"Annona","South-Central Pacific","Pacific","1","","","","","","",""
"Annona","China","Asia-Temperate","1","","","","","","",""
"Annona","West Tropical Africa","Africa","both","","","","","","",""
"Annona","Southwestern Europe","Europe","1","","","","","","",""
"Annona","Macaronesia","Africa","0","","","","","","",""
"Annona","East Tropical Africa","Africa","0","","","","","","",""
"Annona","Southeastern U.S.A.","Northern America","0","","","","","","",""
"Annona","West-Central Tropical Africa","Africa","0","","","","","","",""
"Annona","Arabian Peninsula","Asia-Temperate","1","","","","","","",""
"Annona","Northeast Tropical Africa","Africa","both","","","","","","",""
"Annona","Southern Africa","Africa","0","","","","","","",""
"Annona","Eastern Asia","Asia-Temperate","1","","","","","","",""
"Antirrhinum","Southeastern Europe","Europe","both","","","Yes","Yes","Yes","","Yes"
"Antirrhinum","Northern Europe","Europe","1","Yes","Yes","Yes","Yes","Yes","","Yes"
"Antirrhinum","Eastern Europe","Europe","1","","","Yes","Yes","Yes","","Yes"
"Antirrhinum","Southeastern U.S.A.","Northern America","1","","","Yes","Yes","Yes","","Yes"
"Antirrhinum","Caribbean","Southern America","1","Yes","","Yes","Yes","Yes","","Yes"
"Antirrhinum","Southern South America","Southern America","1","","","Yes","Yes","Yes","","Yes"
"Antirrhinum","Southwestern Europe","Europe","both","Yes","","Yes","Yes","Yes","","Yes"
"Antirrhinum","Mexico","Northern America","1","","","Yes","Yes","Yes","","Yes"
"Antirrhinum","Northern Africa","Africa","0","","","Yes","Yes","Yes","","Yes"
"Antirrhinum","Western South America","Southern America","1","","","Yes","Yes","Yes","","Yes"
"Antirrhinum","North-Central U.S.A.","Northern America","1","","","Yes","Yes","Yes","","Yes"
"Antirrhinum","Middle Europe","Europe","1","Yes","","Yes","Yes","Yes","","Yes"
"Antirrhinum","Northeastern U.S.A.","Northern America","1","","","Yes","Yes","Yes","","Yes"
"Antirrhinum","Macaronesia","Africa","1","","","Yes","Yes","Yes","","Yes"
"Antirrhinum","Indian Subcontinent","Asia-Tropical","1","Yes","","Yes","Yes","Yes","","Yes"
"Antirrhinum","Western Asia","Asia-Temperate","both","Yes","","Yes","Yes","Yes","","Yes"
"Antirrhinum","New Zealand","Australasia","1","Yes","","Yes","Yes","Yes","","Yes"
"Antirrhinum","Northern South America","Southern America","1","","","Yes","Yes","Yes","","Yes"
"Antirrhinum","Southwestern U.S.A.","Northern America","1","","","Yes","Yes","Yes","","Yes"
"Antirrhinum","Central America","Southern America","1","","","Yes","Yes","Yes","","Yes"
"Antirrhinum","Middle Asia","Asia-Temperate","1","","","Yes","Yes","Yes","","Yes"
"Antirrhinum","Northwestern U.S.A.","Northern America","1","","","Yes","Yes","Yes","","Yes"
"Antirrhinum","Eastern Asia","Asia-Temperate","1","Yes","","Yes","Yes","Yes","","Yes"
"Antirrhinum","Indo-China","Asia-Tropical","1","","","Yes","Yes","Yes","","Yes"
"Antirrhinum","South-Central Pacific","Pacific","1","","","Yes","Yes","Yes","","Yes"
"Antirrhinum","Eastern Canada","Northern America","1","","","Yes","Yes","Yes","","Yes"
"Antirrhinum","Australia","Australasia","1","Yes","Yes","Yes","Yes","Yes","","Yes"
"Antirrhinum","Western Canada","Northern America","1","","","Yes","Yes","Yes","","Yes"
"Aotus","Australia","Australasia","0","Yes","Yes","","","","",""
"Arbutus","Macaronesia","Africa","both","","","Yes","Yes","Yes","",""
"Arbutus","Mexico","Northern America","0","","","Yes","Yes","Yes","",""
"Arbutus","Northern Europe","Europe","1","Yes","Yes","Yes","Yes","Yes","",""
"Arbutus","Southeastern Europe","Europe","0","Yes","","Yes","Yes","Yes","",""
"Arbutus","Southwestern Europe","Europe","0","Yes","Yes","Yes","Yes","Yes","",""
"Arbutus","Central America","Southern America","0","","","Yes","Yes","Yes","",""
"Arbutus","Northwestern U.S.A.","Northern America","0","","","Yes","Yes","Yes","",""
"Arbutus","Northern Africa","Africa","0","","","Yes","Yes","Yes","",""
"Arbutus","Western Asia","Asia-Temperate","0","","","Yes","Yes","Yes","",""
"Arbutus","Western Canada","Northern America","0","","","Yes","Yes","Yes","",""
"Arbutus","South-Central U.S.A.","Northern America","0","","","Yes","Yes","Yes","",""
"Arbutus","New Zealand","Australasia","1","","","Yes","Yes","Yes","",""
"Arbutus","Eastern Europe","Europe","0","","","Yes","Yes","Yes","",""
"Arbutus","Caucasus","Asia-Temperate","0","","","Yes","Yes","Yes","",""
"Arbutus","Southwestern U.S.A.","Northern America","0","","Yes","Yes","Yes","Yes","",""
"Arbutus","Australia","Australasia","1","Yes","Yes","Yes","Yes","Yes","",""
"Arctostaphylos","Siberia","Asia-Temperate","0","","","","","","","Yes"
"Arctostaphylos","Southwestern U.S.A.","Northern America","0","","Yes","","","","","Yes"
"Arctostaphylos","Mongolia","Asia-Temperate","0","","","","","","","Yes"
"Arctostaphylos","Southwestern Europe","Europe","0","","","","","","","Yes"
"Arctostaphylos","Eastern Europe","Europe","0","","","","","","","Yes"
"Arctostaphylos","Northern Europe","Europe","0","","","","","","","Yes"
"Arctostaphylos","Mexico","Northern America","0","","","","","","","Yes"
"Arctostaphylos","Subarctic America","Northern America","0","","","","","","","Yes"
"Arctostaphylos","North-Central U.S.A.","Northern America","0","","","","","","","Yes"
"Arctostaphylos","Middle Europe","Europe","0","","","","","","","Yes"
"Arctostaphylos","Eastern Canada","Northern America","0","","","","","","","Yes"
"Arctostaphylos","Southeastern Europe","Europe","0","","","","","","","Yes"
"Arctostaphylos","South-Central U.S.A.","Northern America","0","","","","","","","Yes"
"Arctostaphylos","Northwestern U.S.A.","Northern America","0","","","","","","","Yes"
"Arctostaphylos","Western Canada","Northern America","0","","","","","","","Yes"
"Arctostaphylos","Russian Far East","Asia-Temperate","0","","","","","","","Yes"
"Arctostaphylos","Northeastern U.S.A.","Northern America","0","","","","","","","Yes"
"Arctostaphylos","Southeastern U.S.A.","Northern America","both","","","","","","","Yes"
"Arctostaphylos","Central America","Southern America","0","","","","","","","Yes"
"Arctostaphylos","Caucasus","Asia-Temperate","0","","","","","","","Yes"
"Aristotelia","Southern South America","Southern America","both","Yes","Yes","","","","",""
"Aristotelia","Australia","Australasia","0","","","","","","",""
"Aristotelia","New Zealand","Australasia","0","Yes","Yes","","","","",""
"Aulax","Southern Africa","Africa","0","Yes","Yes","","","","",""
"Banksia","Papuasia","Asia-Tropical","0","","","Yes","Yes","","",""
"Banksia","Australia","Australasia","0","Yes","Yes","Yes","Yes","","",""
"Banksia","Macaronesia","Africa","1","","","Yes","Yes","","",""
"Bauera","Australia","Australasia","0","Yes","Yes","","","","",""
"Beilschmiedia","West-Central Tropical Africa","Africa","0","","","","","","",""
"Beilschmiedia","Indo-China","Asia-Tropical","0","","","","","","",""
"Beilschmiedia","Malesia","Asia-Tropical","0","","","","","","",""
"Beilschmiedia","China","Asia-Temperate","0","","","","","","",""
"Beilschmiedia","East Tropical Africa","Africa","0","","","","","","",""
"Beilschmiedia","Northeast Tropical Africa","Africa","0","","","","","","",""
"Beilschmiedia","West Tropical Africa","Africa","0","","","","","","",""
"Beilschmiedia","Central America","Southern America","0","","","","","","",""
"Beilschmiedia","Caribbean","Southern America","0","","","","","","",""
"Beilschmiedia","Brazil","Southern America","0","","","","","","",""
"Beilschmiedia","Western South America","Southern America","0","","","","","","",""
"Beilschmiedia","Eastern Asia","Asia-Temperate","0","","","","","","",""
"Beilschmiedia","Southern South America","Southern America","0","","","","","","",""
"Beilschmiedia","Southwestern Pacific","Pacific","0","","","","","","",""
"Beilschmiedia","South Tropical Africa","Africa","0","","","","","","",""
"Beilschmiedia","Indian Subcontinent","Asia-Tropical","0","","","","","","",""
"Beilschmiedia","Mexico","Northern America","0","","","","","","",""
"Beilschmiedia","Northern South America","Southern America","0","","","","","","",""
"Beilschmiedia","Western Indian Ocean","Africa","0","","","","","","",""
"Beilschmiedia","Australia","Australasia","0","","","","","","",""
"Beilschmiedia","New Zealand","Australasia","0","Yes","Yes","","","","",""
"Beilschmiedia","Papuasia","Asia-Tropical","0","","","","","","",""
"Berberis","Arabian Peninsula","Asia-Temperate","0","","","Yes","Yes","","","Yes"
"Berberis","Western Asia","Asia-Temperate","0","","","Yes","Yes","","","Yes"
"Berberis","Southern South America","Southern America","0","","","Yes","Yes","","","Yes"
"Berberis","Malesia","Asia-Tropical","0","","","Yes","Yes","","","Yes"
"Berberis","Indian Subcontinent","Asia-Tropical","0","","","Yes","Yes","","","Yes"
"Berberis","China","Asia-Temperate","0","","","Yes","Yes","","","Yes"
"Berberis","Northern Africa","Africa","0","","","Yes","Yes","","","Yes"
"Berberis","Eastern Asia","Asia-Temperate","0","","","Yes","Yes","","","Yes"
"Berberis","Subantarctic Islands","Antarctica","1","","","Yes","Yes","","","Yes"
"Berberis","Northern Europe","Europe","1","Yes","Yes","Yes","Yes","","","Yes"
"Berberis","Mongolia","Asia-Temperate","0","","","Yes","Yes","","","Yes"
"Berberis","Russian Far East","Asia-Temperate","0","","","Yes","Yes","","","Yes"
"Berberis","Middle Asia","Asia-Temperate","0","","","Yes","Yes","","","Yes"
"Berberis","Australia","Australasia","1","Yes","Yes","Yes","Yes","","","Yes"
"Berberis","Indo-China","Asia-Tropical","0","","","Yes","Yes","","","Yes"
"Berberis","Middle Europe","Europe","both","Yes","","Yes","Yes","","","Yes"
"Berberis","Mexico","Northern America","0","","","Yes","Yes","","","Yes"
"Berberis","New Zealand","Australasia","1","","","Yes","Yes","","","Yes"
"Berberis","North-Central U.S.A.","Northern America","both","","","Yes","Yes","","","Yes"
"Berberis","Northeastern U.S.A.","Northern America","both","","","Yes","Yes","","","Yes"
"Berberis","Southeastern Europe","Europe","0","Yes","","Yes","Yes","","","Yes"
"Berberis","Caucasus","Asia-Temperate","0","","","Yes","Yes","","","Yes"
"Berberis","Central America","Southern America","0","","","Yes","Yes","","","Yes"
"Berberis","Western South America","Southern America","0","","","Yes","Yes","","","Yes"
"Berberis","Southwestern U.S.A.","Northern America","0","","","Yes","Yes","","","Yes"
"Berberis","Southeastern U.S.A.","Northern America","both","","","Yes","Yes","","","Yes"
"Berberis","Southwestern Europe","Europe","both","Yes","Yes","Yes","Yes","","","Yes"
"Berberis","Eastern Europe","Europe","both","","","Yes","Yes","","","Yes"
"Berberis","Northern South America","Southern America","0","","","Yes","Yes","","","Yes"
"Berberis","Macaronesia","Africa","0","","","Yes","Yes","","","Yes"
"Berberis","Northwestern U.S.A.","Northern America","0","","Yes","Yes","Yes","","","Yes"
"Berberis","Brazil","Southern America","0","","","Yes","Yes","","","Yes"
"Berberis","Eastern Canada","Northern America","1","","","Yes","Yes","","","Yes"
"Berberis","Western Canada","Northern America","both","","","Yes","Yes","","","Yes"
